Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
3710	-1000.201	-1007.817	7.616159	0.03912018	0.124605	0.000641335	0.000641335	0.000640842	0.000640842	0.000632656	0.000632656	0.000638198	0.000638198	0.00144578	0.00144578	0.287321	0.00146109	0.00146109	0.00144242	0.00144242	0.00145506	0.00145506	0.000930232	0.000930232	0.000940805	0.000940805	0.184724	0.000928073	0.000928073	0.000936204	0.000936204	0.00112905	0.00112905	0.00114188	0.00114188	0.00114101	0.00114101	0.221341	0.0011363	0.0011363	0.00134938	0.00134938	0.00136471	0.00136471	0.00136366	0.00136366	0.00134624	0.00134624	0.266852	0.000506475	0.00164882	0.00157071	0.000273127	0.00115164	0.00503923	0.0162208	0.0154642	0.00272383	0.0113853	1.29024	2.94169	1.89272	2.29725	2.74554	1.29024	2.94169	1.89272	2.29725	2.74554	0.129711	0.29893	0.192195	0.230438	0.2777
3720	-1003.109	-1010.912	7.802744	0.04566306	0.111889	0.000676612	0.000676612	0.000676015	0.000676015	0.000662224	0.000662224	0.000671878	0.000671878	0.00166424	0.00166424	0.281335	0.00168118	0.00168118	0.00164688	0.00164688	0.00167089	0.00167089	0.00115839	0.00115839	0.00117121	0.00117121	0.19565	0.00114631	0.00114631	0.00116302	0.00116302	0.00120433	0.00120433	0.00121766	0.00121766	0.00121659	0.00121659	0.19926	0.00120914	0.00120914	0.00145272	0.00145272	0.0014688	0.0014688	0.0014675	0.0014675	0.00143757	0.00143757	0.24386	0.00139156	0.00251369	0.00242317	0.000333773	0.00179646	0.0137246	0.0245205	0.0236584	0.00332662	0.0176476	1.15633	2.87568	2.00161	2.08099	2.51019	1.15633	2.87568	2.00161	2.08099	2.51019	0.117262	0.294662	0.204928	0.208955	0.255513
3730	-1000.806	-1008.323	7.51612	0.03133088	0.136716	0.000552833	0.000552833	0.000559844	0.000559844	0.000550076	0.000550076	0.000552495	0.000552495	0.00135719	0.00135719	0.335738	0.00137461	0.00137461	0.00135063	0.00135063	0.00135657	0.00135657	0.000751855	0.000751855	0.000751969	0.000751969	0.18835	0.00074822	0.00074822	0.00075151	0.00075151	0.000829097	0.000829097	0.000829222	0.000829222	0.00083974	0.00083974	0.204077	0.000828716	0.000828716	0.00102341	0.00102341	0.00102357	0.00102357	0.00103655	0.00103655	0.00101846	0.00101846	0.253014	0.000908325	0.000923602	0.00220365	0.000420427	0.00086202	0.00900148	0.0091515	0.0215613	0.00418667	0.00854653	1.39868	3.43425	1.9025	2.09795	2.58965	1.39868	3.43425	1.9025	2.09795	2.58965	0.141147	0.346616	0.194357	0.21073	0.261218
3740	-1000.181	-1007.933	7.751943	0.03892446	0.12324	0.000631127	0.000631127	0.00062587	0.00062587	0.0006208	0.0006208	0.0006313	0.0006313	0.00143283	0.00143283	0.286291	0.00143731	0.00143731	0.00142567	0.00142567	0.00144978	0.00144978	0.00100638	0.00100638	0.00101801	0.00101801	0.199409	0.00100135	0.00100135	0.00101829	0.00101829	0.00111831	0.00111831	0.00113123	0.00113123	0.00112181	0.00112181	0.219791	0.00113154	0.00113154	0.0011721	0.0011721	0.00118565	0.00118565	0.00117577	0.00117577	0.00116625	0.00116625	0.234261	0.000846617	0.00201196	0.00116216	0.00034268	0.00203992	0.00839509	0.0197227	0.0114881	0.00341509	0.0199914	1.27155	2.92011	2.05102	2.27912	2.38876	1.27155	2.92011	2.05102	2.27912	2.38876	0.128258	0.297782	0.207497	0.228797	0.24366
3750	-997.9695	-1005.31	7.340162	0.03432576	0.132845	0.000593072	0.000593072	0.000596235	0.000596235	0.000589057	0.000589057	0.000595687	0.000595687	0.0015004	0.0015004	0.339288	0.00151558	0.00151558	0.00149733	0.00149733	0.00151418	0.00151418	0.000905642	0.000905642	0.000909953	0.000909953	0.205887	0.000903791	0.000903791	0.000913965	0.000913965	0.000967082	0.000967082	0.000971685	0.000971685	0.000976867	0.000976867	0.217208	0.00097597	0.00097597	0.00112744	0.00112744	0.00113281	0.00113281	0.00113885	0.00113885	0.00112514	0.00112514	0.256075	0.000520165	0.000998599	0.00153722	0.000314741	0.00144394	0.00517473	0.00988725	0.0151394	0.00313753	0.0142339	1.36855	3.47874	2.09978	2.24223	2.61403	1.36855	3.47874	2.09978	2.24223	2.61403	0.137593	0.351343	0.213154	0.224991	0.265123
3760	-1005.624	-1013.675	8.051742	0.04644545	0.130135	0.000806753	0.000806753	0.000818564	0.000818564	0.000787288	0.000787288	0.00080317	0.00080317	0.00172013	0.00172013	0.28767	0.00177711	0.00177711	0.00170921	0.00170921	0.00174369	0.00174369	0.00104254	0.00104254	0.00106153	0.00106153	0.176904	0.00103592	0.00103592	0.00105682	0.00105682	0.00124454	0.00124454	0.00126721	0.00126721	0.00128576	0.00128576	0.203111	0.00126158	0.00126158	0.00122755	0.00122755	0.00124991	0.00124991	0.00126821	0.00126821	0.00121976	0.00121976	0.20438	0.00103688	0.00287756	0.00438366	0.000395334	0.00242066	0.0102624	0.0279708	0.0419957	0.00393777	0.0236345	1.35073	2.93244	1.77729	2.12165	2.0927	1.35073	2.93244	1.77729	2.12165	2.0927	0.136566	0.30157	0.185297	0.213229	0.214311
3770	-1003.067	-1011.124	8.057743	0.04272621	0.127779	0.000721907	0.000721907	0.000734403	0.000734403	0.000710102	0.000710102	0.000719154	0.000719154	0.00149474	0.00149474	0.271301	0.00153983	0.00153983	0.00148888	0.00148888	0.00150786	0.00150786	0.000817599	0.000817599	0.000827932	0.000827932	0.150966	0.000814394	0.000814394	0.000824774	0.000824774	0.00118458	0.00118458	0.00119955	0.00119955	0.00122031	0.00122031	0.211489	0.00119497	0.00119497	0.00125071	0.00125071	0.00126652	0.00126652	0.00128844	0.00128844	0.00124581	0.00124581	0.226143	0.000790126	0.00206384	0.00383064	0.000394937	0.00167461	0.00783932	0.020221	0.0368932	0.00393384	0.0164703	1.32436	2.77679	1.51886	2.2006	2.32346	1.32436	2.77679	1.51886	2.2006	2.32346	0.13355	0.283364	0.157536	0.221088	0.236246
3780	-1000.777	-1008.444	7.666237	0.03909811	0.122766	0.000628239	0.000628239	0.000629096	0.000629096	0.000621015	0.000621015	0.000628962	0.000628962	0.0016473	0.0016473	0.325871	0.00165968	0.00165968	0.00163836	0.00163836	0.00165933	0.00165933	0.000926635	0.000926635	0.000932329	0.000932329	0.183559	0.000921609	0.000921609	0.000933403	0.000933403	0.000997066	0.000997066	0.00100319	0.00100319	0.00100456	0.00100456	0.194973	0.00100435	0.00100435	0.00121832	0.00121832	0.00122581	0.00122581	0.00122748	0.00122748	0.00121171	0.00121171	0.241287	0.000978879	0.00159939	0.00173807	0.000431206	0.0017164	0.0096939	0.0157422	0.0170838	0.00429355	0.0168744	1.26522	3.33792	1.87764	2.02036	2.46868	1.26522	3.33792	1.87764	2.02036	2.46868	0.12778	0.339081	0.190987	0.202992	0.251054
3790	-1007.446	-1015.494	8.047883	0.04756577	0.120729	0.000760029	0.000760029	0.000753447	0.000753447	0.000745843	0.000745843	0.000772239	0.000772239	0.00175959	0.00175959	0.284243	0.00175907	0.00175907	0.00174131	0.00174131	0.00180294	0.00180294	0.00128306	0.00128306	0.00129388	0.00129388	0.20547	0.00126973	0.00126973	0.00131467	0.00131467	0.00106332	0.00106332	0.00107229	0.00107229	0.00106301	0.00106301	0.168563	0.00108952	0.00108952	0.0012789	0.0012789	0.00128969	0.00128969	0.00127852	0.00127852	0.00126561	0.00126561	0.209911	0.00154634	0.00240302	0.00151617	0.000491673	0.00404817	0.0152279	0.0234663	0.0149353	0.00489267	0.0389067	1.24828	2.91436	2.12509	1.76115	2.1182	1.24828	2.91436	2.12509	1.76115	2.1182	0.126792	0.298369	0.215792	0.177139	0.220137
3800	-1006.678	-1014.863	8.184495	0.04350711	0.136216	0.000784595	0.000784595	0.000793806	0.000793806	0.000766019	0.000766019	0.000781632	0.000781632	0.0015057	0.0015057	0.268275	0.00154326	0.00154326	0.00148924	0.00148924	0.00151959	0.00151959	0.000712937	0.000712937	0.00072224	0.00072224	0.128517	0.00070514	0.00070514	0.000719511	0.000719511	0.00108994	0.00108994	0.00110416	0.00110416	0.00111712	0.00111712	0.1896	0.00109999	0.00109999	0.00129011	0.00129011	0.00130695	0.00130695	0.00132229	0.00132229	0.001276	0.001276	0.228995	0.0015859	0.00291144	0.0041196	0.00047488	0.0025227	0.0156114	0.0282908	0.0395661	0.00472636	0.0246062	1.40188	2.72543	1.29047	1.97287	2.3352	1.40188	2.72543	1.29047	1.97287	2.3352	0.142468	0.280391	0.134237	0.198422	0.239386
3810	-1000.453	-1008.216	7.7634	0.02299404	0.139072	0.000416267	0.000416267	0.0004208	0.0004208	0.000408963	0.000408963	0.00041389	0.00041389	0.000837992	0.000837992	0.289811	0.000861879	0.000861879	0.000837635	0.000837635	0.000847727	0.000847727	0.000537558	0.000537558	0.000546926	0.000546926	0.187933	0.000537329	0.000537329	0.000543803	0.000543803	0.000650827	0.000650827	0.000662169	0.000662169	0.000669379	0.000669379	0.221133	0.000658388	0.000658388	0.000733996	0.000733996	0.000746788	0.000746788	0.000754919	0.000754919	0.000733684	0.000733684	0.252396	0.000294078	0.002042	0.003153	0.000251428	0.00145927	0.00293216	0.0200113	0.0305662	0.00250797	0.0143829	1.41928	2.90696	1.86477	2.25769	2.5462	1.41928	2.90696	1.86477	2.25769	2.5462	0.142392	0.296582	0.192264	0.226414	0.258335
3820	-1000.792	-1008.605	7.812727	0.04471803	0.127809	0.000756273	0.000756273	0.00076488	0.00076488	0.000744444	0.000744444	0.000751989	0.000751989	0.00172254	0.00172254	0.29769	0.00176173	0.00176173	0.00171466	0.00171466	0.00173204	0.00173204	0.000870934	0.000870934	0.000880726	0.000880726	0.152228	0.000866951	0.000866951	0.000875738	0.000875738	0.00126686	0.00126686	0.00128111	0.00128111	0.00129569	0.00129569	0.215515	0.00127385	0.00127385	0.0013955	0.0013955	0.00141119	0.00141119	0.00142725	0.00142725	0.00138912	0.00138912	0.239805	0.000856337	0.00199025	0.00315102	0.000395038	0.00141259	0.00849066	0.0195141	0.0305477	0.00393484	0.0139292	1.32656	3.05544	1.54486	2.24716	2.47534	1.32656	3.05544	1.54486	2.24716	2.47534	0.133844	0.311552	0.159217	0.22575	0.251051
3830	-1001.472	-1009.082	7.609946	0.0314239	0.138914	0.000569329	0.000569329	0.000570659	0.000570659	0.000563082	0.000563082	0.000572416	0.000572416	0.00127813	0.00127813	0.318507	0.0012947	0.0012947	0.00127751	0.00127751	0.00129868	0.00129868	0.000772377	0.000772377	0.000780568	0.000780568	0.192925	0.000772003	0.000772003	0.0007848	0.0007848	0.000859964	0.000859964	0.000869084	0.000869084	0.000871114	0.000871114	0.21195	0.000873796	0.000873796	0.000976862	0.000976862	0.000987221	0.000987221	0.000989527	0.000989527	0.000976388	0.000976388	0.244752	0.000217544	0.00128029	0.0015169	0.000168987	0.00182941	0.00217072	0.012641	0.0149424	0.00168702	0.0179655	1.4311	3.24684	1.96208	2.18457	2.48153	1.4311	3.24684	1.96208	2.18457	2.48153	0.143465	0.328805	0.199144	0.218898	0.252612
3840	-1001.383	-1008.986	7.603165	0.03506615	0.123447	0.000564675	0.000564675	0.000573728	0.000573728	0.000557216	0.000557216	0.000564106	0.000564106	0.00137779	0.00137779	0.305421	0.00140964	0.00140964	0.00136907	0.00136907	0.00138599	0.00138599	0.000839057	0.000839057	0.000844906	0.000844906	0.18898	0.000833746	0.000833746	0.000844055	0.000844055	0.000924287	0.000924287	0.00093073	0.00093073	0.000945653	0.000945653	0.202185	0.000929792	0.000929792	0.00122765	0.00122765	0.00123621	0.00123621	0.00125603	0.00125603	0.00121988	0.00121988	0.271865	0.00105764	0.00176212	0.00339372	0.000417978	0.00165959	0.0104657	0.0173161	0.0328232	0.00416238	0.0163249	1.26594	3.11039	1.89419	2.0866	2.77145	1.26594	3.11039	1.89419	2.0866	2.77145	0.127966	0.316506	0.195704	0.209646	0.281745
3850	-1004.12	-1011.836	7.716077	0.02088661	0.142889	0.000383439	0.000383439	0.000395075	0.000395075	0.000380892	0.000380892	0.00038761	0.00038761	0.000881547	0.000881547	0.3327	0.000914072	0.000914072	0.000881259	0.000881259	0.000896802	0.000896802	0.00044418	0.00044418	0.000447004	0.000447004	0.172723	0.000444035	0.000444035	0.000451867	0.000451867	0.000613168	0.000613168	0.000617066	0.000617066	0.000635791	0.000635791	0.229876	0.000623779	0.000623779	0.000561788	0.000561788	0.00056536	0.00056536	0.000582516	0.000582516	0.000561605	0.000561605	0.214328	0.000321473	0.000959256	0.00402286	0.000288701	0.00205746	0.00320443	0.00950141	0.0386729	0.0028787	0.0201598	1.4547	3.36569	1.69585	2.34103	2.14487	1.4547	3.36569	1.69585	2.34103	2.14487	0.145983	0.339847	0.176297	0.234855	0.21887
3860	-1000.428	-1008.034	7.606509	0.03430223	0.142359	0.000632885	0.000632885	0.000644366	0.000644366	0.000628935	0.000628935	0.000636437	0.000636437	0.00142472	0.00142472	0.321284	0.0014524	0.0014524	0.00141762	0.00141762	0.00143453	0.00143453	0.000700351	0.000700351	0.000701239	0.000701239	0.160799	0.000696862	0.000696862	0.000705174	0.000705174	0.000919553	0.000919553	0.000920718	0.000920718	0.00093742	0.00093742	0.206071	0.000925885	0.000925885	0.00116475	0.00116475	0.00116622	0.00116622	0.00118738	0.00118738	0.00115894	0.00115894	0.264132	0.000851492	0.00097928	0.00281104	0.000348952	0.00154593	0.00844303	0.00969783	0.0273418	0.00347738	0.015224	1.46171	3.29469	1.61958	2.12648	2.6935	1.46171	3.29469	1.61958	2.12648	2.6935	0.147444	0.332742	0.166406	0.213478	0.273486
3870	-1000.896	-1008.629	7.733363	0.03110928	0.123228	0.000499244	0.000499244	0.00049527	0.00049527	0.000491213	0.000491213	0.000497002	0.000497002	0.00113798	0.00113798	0.286211	0.00113957	0.00113957	0.00113023	0.00113023	0.00114355	0.00114355	0.000825102	0.000825102	0.000832884	0.000832884	0.205868	0.000819486	0.000819486	0.000829144	0.000829144	0.00084452	0.00084452	0.000852486	0.000852486	0.000845701	0.000845701	0.208987	0.000848657	0.000848657	0.000997161	0.000997161	0.00100657	0.00100657	0.000998554	0.000998554	0.000990373	0.000990373	0.249668	0.00115992	0.00211404	0.00130132	0.000471365	0.00165549	0.0114662	0.0207027	0.012846	0.00469154	0.0162853	1.25727	2.89285	2.09749	2.14685	2.53488	1.25727	2.89285	2.09749	2.14685	2.53488	0.127194	0.295314	0.212481	0.215769	0.257653
3880	-1004.282	-1011.213	6.930863	0.0173113	0.13577	0.00029933	0.00029933	0.000298669	0.000298669	0.000297015	0.000297015	0.000298563	0.000298563	0.000718473	0.000718473	0.326669	0.000717748	0.000717748	0.000713774	0.000713774	0.000717492	0.000717492	0.000509987	0.000509987	0.000510599	0.000510599	0.231365	0.000506652	0.000506652	0.000509291	0.000509291	0.000573709	0.000573709	0.000574397	0.000574397	0.00057313	0.00057313	0.258832	0.000572926	0.000572926	0.000659234	0.000659234	0.000660025	0.000660025	0.000658569	0.000658569	0.000654922	0.000654922	0.298967	0.000752611	0.00087352	0.00065098	9.36358e-05	0.000615055	0.00746989	0.00865956	0.00646769	0.000935482	0.00611295	1.3713	3.29545	2.33918	2.63145	3.02373	1.3713	3.29545	2.33918	2.63145	3.02373	0.138158	0.332404	0.235438	0.26342	0.304232
3890	-998.0266	-1005.566	7.539603	0.02719511	0.133157	0.000467913	0.000467913	0.000471819	0.000471819	0.000462689	0.000462689	0.000469324	0.000469324	0.00110756	0.00110756	0.318728	0.00112307	0.00112307	0.00110133	0.00110133	0.00111713	0.00111713	0.000692941	0.000692941	0.000696822	0.000696822	0.201074	0.000689042	0.000689042	0.000698922	0.000698922	0.000761347	0.000761347	0.000765612	0.000765612	0.000772002	0.000772002	0.216649	0.00076792	0.00076792	0.000877831	0.000877831	0.000882748	0.000882748	0.000890116	0.000890116	0.000872892	0.000872892	0.253378	0.000764635	0.00132905	0.00217484	0.000197724	0.00163446	0.00758832	0.0131162	0.0212855	0.00197334	0.0160817	1.35841	3.23341	2.02296	2.22266	2.56272	1.35841	3.23341	2.02296	2.22266	2.56272	0.136901	0.327626	0.20663	0.222783	0.260425
3900	-1000.422	-1008.077	7.655017	0.02822123	0.123684	0.000453518	0.000453518	0.000461646	0.000461646	0.000447113	0.000447113	0.000453489	0.000453489	0.00108596	0.00108596	0.302175	0.00111658	0.00111658	0.00108143	0.00108143	0.00109685	0.00109685	0.000595431	0.000595431	0.000601444	0.000601444	0.168652	0.000592949	0.000592949	0.000601405	0.000601405	0.000811307	0.000811307	0.000819501	0.000819501	0.000834187	0.000834187	0.222563	0.000819448	0.000819448	0.000954847	0.000954847	0.00096449	0.00096449	0.000981774	0.000981774	0.000950868	0.000950868	0.265675	0.000684166	0.00170106	0.00352354	0.000264587	0.00169447	0.00679517	0.0167261	0.0340361	0.00263889	0.0166624	1.26411	3.05749	1.67642	2.28422	2.68835	1.26411	3.05749	1.67642	2.28422	2.68835	0.127315	0.310937	0.173434	0.229132	0.273379
3910	-1001.354	-1008.47	7.115959	0.02921094	0.140212	0.000526006	0.000526006	0.000527402	0.000527402	0.000522565	0.000522565	0.000526308	0.000526308	0.00127867	0.00127867	0.33908	0.00127875	0.00127875	0.00126702	0.00126702	0.00127609	0.00127609	0.000744547	0.000744547	0.000742621	0.000742621	0.197965	0.000737763	0.000737763	0.000743047	0.000743047	0.00092122	0.00092122	0.000918836	0.000918836	0.000921275	0.000921275	0.242693	0.000919363	0.000919363	0.00106623	0.00106623	0.00106347	0.00106347	0.00106629	0.00106629	0.00105651	0.00105651	0.282907	0.00107512	0.000813561	0.00108111	0.000154123	0.000871376	0.0106369	0.00806996	0.0106954	0.00153886	0.00863848	1.42895	3.46464	2.0174	2.49611	2.88902	1.42895	3.46464	2.0174	2.49611	2.88902	0.144417	0.349281	0.2039	0.250054	0.291412
3920	-1003.162	-1010.523	7.360386	0.03473715	0.12905	0.000578876	0.000578876	0.000585126	0.000585126	0.00057434	0.00057434	0.000577175	0.000577175	0.00151952	0.00151952	0.336835	0.00153158	0.00153158	0.00150335	0.00150335	0.00151077	0.00151077	0.000920277	0.000920277	0.000917672	0.000917672	0.206202	0.000910482	0.000910482	0.000914975	0.000914975	0.000876932	0.000876932	0.00087445	0.00087445	0.000883891	0.000883891	0.192868	0.00087188	0.00087188	0.00124233	0.00124233	0.00123882	0.00123882	0.00125219	0.00125219	0.00122911	0.00122911	0.274581	0.00144417	0.00115708	0.00224921	0.000364474	0.000859809	0.0142361	0.0114385	0.0219973	0.0036315	0.0085248	1.31791	3.44965	2.08923	1.99083	2.82037	1.31791	3.44965	2.08923	1.99083	2.82037	0.133681	0.348965	0.213529	0.199882	0.284506
3930	-998.4554	-1006.078	7.62249	0.03600518	0.132474	0.000622652	0.000622652	0.000634455	0.000634455	0.000617618	0.000617618	0.000622463	0.000622463	0.00146588	0.00146588	0.316093	0.00150373	0.00150373	0.00146383	0.00146383	0.00147531	0.00147531	0.000785183	0.000785183	0.000790472	0.000790472	0.172521	0.000784081	0.000784081	0.000790231	0.000790231	0.000945911	0.000945911	0.000952283	0.000952283	0.000970333	0.000970333	0.202321	0.000951993	0.000951993	0.00122397	0.00122397	0.00123221	0.00123221	0.00125557	0.00125557	0.00122225	0.00122225	0.263847	0.000550479	0.00122779	0.00314658	0.000409421	0.00119701	0.00547465	0.012129	0.0305059	0.00407751	0.0118285	1.36669	3.23922	1.73505	2.09022	2.70465	1.36669	3.23922	1.73505	2.09022	2.70465	0.137468	0.327911	0.178821	0.209962	0.273715
3940	-1000.48	-1008.349	7.868323	0.03613263	0.124447	0.000585081	0.000585081	0.000588377	0.000588377	0.000577811	0.000577811	0.000590972	0.000590972	0.00143159	0.00143159	0.306525	0.00144443	0.00144443	0.00141849	0.00141849	0.0014508	0.0014508	0.000829454	0.000829454	0.00083221	0.00083221	0.178599	0.000821869	0.000821869	0.000840589	0.000840589	0.000963642	0.000963642	0.000966844	0.000966844	0.00097229	0.00097229	0.203767	0.000976578	0.000976578	0.00103529	0.00103529	0.00103873	0.00103873	0.00104458	0.00104458	0.00102583	0.00102583	0.223904	0.00140215	0.00173905	0.00231214	0.000474817	0.00276334	0.0138276	0.0170932	0.0225989	0.00472574	0.0268904	1.27327	3.12579	1.81107	2.10407	2.26051	1.27327	3.12579	1.81107	2.10407	2.26051	0.129131	0.318015	0.185248	0.211526	0.232193
3950	-1001.379	-1009.088	7.70835	0.0342208	0.133935	0.000595906	0.000595906	0.000618835	0.000618835	0.00059056	0.00059056	0.000598041	0.000598041	0.0014073	0.0014073	0.319173	0.00146807	0.00146807	0.00140099	0.00140099	0.00141874	0.00141874	0.000754201	0.000754201	0.000757614	0.000757614	0.177633	0.000750818	0.000750818	0.000760329	0.000760329	0.000905334	0.000905334	0.000909431	0.000909431	0.000944424	0.000944424	0.203486	0.00091269	0.00091269	0.00107643	0.00107643	0.0010813	0.0010813	0.00112291	0.00112291	0.0010716	0.0010716	0.245007	0.000858036	0.00131452	0.00521291	0.000405695	0.00167753	0.00850736	0.0129747	0.0495463	0.00404056	0.0164985	1.37501	3.26195	1.74814	2.09845	2.49503	1.37501	3.26195	1.74814	2.09845	2.49503	0.138742	0.330563	0.183679	0.21083	0.253712
3960	-1002.028	-1009.987	7.959386	0.03862753	0.133155	0.00067872	0.00067872	0.000692011	0.000692011	0.00066494	0.00066494	0.000677966	0.000677966	0.00138854	0.00138854	0.280582	0.0014368	0.0014368	0.0013806	0.0013806	0.00140764	0.00140764	0.000825533	0.000825533	0.000837822	0.000837822	0.170082	0.000820812	0.000820812	0.000836891	0.000836891	0.00108395	0.00108395	0.00110008	0.00110008	0.00112163	0.00112163	0.214587	0.00109886	0.00109886	0.00115032	0.00115032	0.00116745	0.00116745	0.00119031	0.00119031	0.00114375	0.00114375	0.232188	0.00105296	0.00255728	0.00456566	0.000475054	0.00244327	0.0104199	0.0249352	0.0436631	0.00472808	0.02385	1.37062	2.84578	1.69191	2.22153	2.35757	1.37062	2.84578	1.69191	2.22153	2.35757	0.138582	0.291809	0.176724	0.223396	0.241491
3970	-1000.292	-1007.741	7.448721	0.03559612	0.13543	0.000627422	0.000627422	0.000636278	0.000636278	0.000623724	0.000623724	0.000631483	0.000631483	0.00160861	0.00160861	0.350096	0.00163805	0.00163805	0.00160573	0.00160573	0.00162571	0.00162571	0.000782017	0.000782017	0.000785247	0.000785247	0.1726	0.000780619	0.000780619	0.00079033	0.00079033	0.00101456	0.00101456	0.00101876	0.00101876	0.00103313	0.00103313	0.219507	0.00102535	0.00102535	0.00111809	0.00111809	0.00112271	0.00112271	0.00113855	0.00113855	0.00111609	0.00111609	0.244914	0.000525954	0.000941198	0.00236592	0.000346231	0.00159452	0.00523202	0.00932422	0.0231124	0.00345036	0.0156949	1.39694	3.59633	1.74834	2.26824	2.49968	1.39694	3.59633	1.74834	2.26824	2.49968	0.140468	0.363052	0.178876	0.227691	0.253905
3980	-1001.702	-1009.402	7.700212	0.03297654	0.141048	0.000606878	0.000606878	0.000612711	0.000612711	0.000598846	0.000598846	0.00061131	0.00061131	0.00133063	0.00133063	0.31509	0.00135603	0.00135603	0.00132534	0.00132534	0.00135293	0.00135293	0.000639071	0.000639071	0.000645067	0.000645067	0.152785	0.00063653	0.00063653	0.000649778	0.000649778	0.000903935	0.000903935	0.000912416	0.000912416	0.000921186	0.000921186	0.211217	0.00091908	0.00091908	0.00107553	0.00107553	0.00108562	0.00108562	0.00109605	0.00109605	0.00107125	0.00107125	0.256543	0.000663496	0.00160787	0.00258458	0.000263191	0.00235003	0.00659122	0.0158242	0.0251946	0.002625	0.0229607	1.44897	3.20679	1.54015	2.17846	2.592	1.44897	3.20679	1.54015	2.17846	2.592	0.145908	0.32582	0.157926	0.21853	0.2652
3990	-1003.819	-1011.498	7.678487	0.05277541	0.122431	0.000846995	0.000846995	0.000847794	0.000847794	0.000841145	0.000841145	0.000853211	0.000853211	0.00220156	0.00220156	0.314008	0.00218896	0.00218896	0.0021718	0.0021718	0.00220295	0.00220295	0.00117963	0.00117963	0.00117178	0.00117178	0.16841	0.00116369	0.00116369	0.00118038	0.00118038	0.00136905	0.00136905	0.00135993	0.00135993	0.00136121	0.00136121	0.193918	0.00136991	0.00136991	0.00173136	0.00173136	0.00171983	0.00171983	0.00172145	0.00172145	0.00170795	0.00170795	0.248756	0.0018348	0.00115685	0.00125227	0.000458205	0.00189927	0.0180174	0.0114362	0.0123678	0.00456115	0.0186387	1.26924	3.27712	1.75594	2.03789	2.57721	1.26924	3.27712	1.75594	2.03789	2.57721	0.12921	0.331538	0.177801	0.204838	0.262517
4000	-1000.142	-1007.529	7.386089	0.02783997	0.131376	0.000473397	0.000473397	0.000472121	0.000472121	0.00046837	0.00046837	0.000470788	0.000470788	0.00110884	0.00110884	0.311815	0.00111318	0.00111318	0.00110434	0.00110434	0.00111004	0.00111004	0.000660572	0.000660572	0.00066495	0.00066495	0.185257	0.000657889	0.000657889	0.000661286	0.000661286	0.00084745	0.00084745	0.000853067	0.000853067	0.000850767	0.000850767	0.235779	0.000848366	0.000848366	0.00100017	0.00100017	0.0010068	0.0010068	0.00100408	0.00100408	0.000996104	0.000996104	0.279705	0.00065734	0.00132444	0.00105126	0.000248493	0.000766104	0.00653048	0.0130713	0.0104033	0.00247877	0.00760279	1.34256	3.16552	1.8858	2.4193	2.85528	1.34256	3.16552	1.8858	2.4193	2.85528	0.135145	0.320688	0.190547	0.242579	0.287719
4010	-1000.62	-1008.241	7.621327	0.02718669	0.144784	0.000512138	0.000512138	0.000510302	0.000510302	0.000504872	0.000504872	0.000516676	0.000516676	0.001048	0.001048	0.303775	0.00105738	0.00105738	0.00104613	0.00104613	0.00107058	0.00107058	0.000698824	0.000698824	0.000707614	0.000707614	0.201837	0.000697575	0.000697575	0.000713884	0.000713884	0.000779815	0.000779815	0.000789623	0.000789623	0.000786792	0.000786792	0.222832	0.00079662	0.00079662	0.000844101	0.000844101	0.000854718	0.000854718	0.000851654	0.000851654	0.000842592	0.000842592	0.246841	0.000363854	0.00162622	0.00126188	0.000184438	0.00252671	0.00362535	0.016002	0.0124615	0.00184098	0.0246444	1.48291	3.07268	2.04892	2.28638	2.47486	1.48291	3.07268	2.04892	2.28638	2.47486	0.148872	0.31222	0.207472	0.229138	0.253627
