Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
3040	-794.9827	-1010.735	215.7521	0.0130656	0.149764	0.000252049	0.000252049	0.000254146	0.000254146	0.000246985	0.000246985	0.000250364	0.000250364	0.000473224	0.000473224	0.290832	0.00048528	0.00048528	0.000471606	0.000471606	0.000478057	0.000478057	0.000254961	0.000254961	0.000259299	0.000259299	0.157997	0.000254089	0.000254089	0.000257565	0.000257565	0.00034549	0.00034549	0.000351368	0.000351368	0.000354292	0.000354292	0.208064	0.000349019	0.000349019	0.000390788	0.000390788	0.000397437	0.000397437	0.000400744	0.000400744	0.000389452	0.000389452	0.238563	0.000594787	0.00230621	0.00315756	0.00025085	0.00162225	0.0059127	0.0225422	0.0306091	0.00250222	0.0159635	1.50849	2.88039	1.55188	2.10291	2.37863	1.50849	2.88039	1.55188	2.10291	2.37863	0.151771	0.294648	0.160049	0.210865	0.24172
3050	-796.465	-1009.893	213.4277	0.01716705	0.133022	0.000293091	0.000293091	0.000295001	0.000295001	0.000288686	0.000288686	0.000290633	0.000290633	0.000676664	0.000676664	0.312753	0.000687302	0.000687302	0.000672591	0.000672591	0.000677125	0.000677125	0.000362893	0.000362893	0.000366212	0.000366212	0.168821	0.000360709	0.000360709	0.00036314	0.00036314	0.000451645	0.000451645	0.000455776	0.000455776	0.000458745	0.000458745	0.205612	0.000451952	0.000451952	0.000515463	0.000515463	0.000520178	0.000520178	0.000523566	0.000523566	0.00051236	0.00051236	0.236247	0.000962393	0.00188582	0.00254954	0.000354555	0.00103112	0.0095322	0.0185092	0.0248616	0.00353303	0.010206	1.34055	3.12326	1.675	2.08464	2.37921	1.34055	3.12326	1.675	2.08464	2.37921	0.135357	0.31818	0.171727	0.209248	0.240391
3060	-792.8317	-1010.149	217.3173	0.0250889	0.12921	0.000412935	0.000412935	0.000416923	0.000416923	0.000410243	0.000410243	0.000418236	0.000418236	0.00103987	0.00103987	0.321154	0.00104307	0.00104307	0.00102636	0.00102636	0.00104636	0.00104636	0.000720359	0.000720359	0.000715664	0.000715664	0.224624	0.000710998	0.000710998	0.000724851	0.000724851	0.000668503	0.000668503	0.000664146	0.000664146	0.000670559	0.000670559	0.205115	0.000672671	0.000672671	0.000750801	0.000750801	0.000745908	0.000745908	0.000753111	0.000753111	0.000741045	0.000741045	0.234854	0.00165955	0.000996935	0.00197223	0.000338536	0.00229342	0.0163246	0.00987094	0.0193409	0.00337394	0.02242	1.30371	3.26167	2.25948	2.09683	2.35497	1.30371	3.26167	2.25948	2.09683	2.35497	0.132526	0.329466	0.230368	0.210466	0.240836
3070	-786.8009	-1009.991	223.1898	0.03538489	0.12326	0.00056125	0.00056125	0.000562854	0.000562854	0.000555459	0.000555459	0.000562327	0.000562327	0.00153627	0.00153627	0.332702	0.00152992	0.00152992	0.00150982	0.00150982	0.00152849	0.00152849	0.000815746	0.000815746	0.000810059	0.000810059	0.177167	0.000801701	0.000801701	0.000811613	0.000811613	0.000879431	0.000879431	0.0008733	0.0008733	0.000875795	0.000875795	0.188489	0.000874975	0.000874975	0.00111315	0.00111315	0.00110539	0.00110539	0.00110855	0.00110855	0.00109398	0.00109398	0.241531	0.0022614	0.00154846	0.00183858	0.0005007	0.00174332	0.0221139	0.0152485	0.0180539	0.00498205	0.0171344	1.24955	3.39647	1.8035	1.94429	2.46101	1.24955	3.39647	1.8035	1.94429	2.46101	0.127743	0.344911	0.183645	0.195496	0.250374
3080	-784.9273	-1008.882	223.9547	0.0334609	0.138579	0.000611089	0.000611089	0.000606467	0.000606467	0.000595917	0.000595917	0.000602433	0.000602433	0.00113798	0.00113798	0.267969	0.00115084	0.00115084	0.00113082	0.00113082	0.00114318	0.00114318	0.000780706	0.000780706	0.000795548	0.000795548	0.182449	0.000775797	0.000775797	0.000784279	0.000784279	0.000909174	0.000909174	0.00092646	0.00092646	0.000919452	0.000919452	0.208776	0.000913336	0.000913336	0.00112714	0.00112714	0.00114857	0.00114857	0.00113988	0.00113988	0.00112005	0.00112005	0.261657	0.000918778	0.00283743	0.00205959	0.00028419	0.00138071	0.00910414	0.0275915	0.0201802	0.00283384	0.0136191	1.42071	2.69596	1.84956	2.15391	2.67029	1.42071	2.69596	1.84956	2.15391	2.67029	0.143411	0.277094	0.188721	0.216112	0.270729
3090	-796.6526	-1013.213	216.5606	0.02204509	0.115806	0.000317186	0.000317186	0.000322616	0.000322616	0.000313812	0.000313812	0.000318297	0.000318297	0.000905809	0.000905809	0.312475	0.000895549	0.000895549	0.000871112	0.000871112	0.00088356	0.00088356	0.000657432	0.000657432	0.000639046	0.000639046	0.230675	0.000632249	0.000632249	0.000641284	0.000641284	0.000533777	0.000533777	0.00051885	0.00051885	0.000527731	0.000527731	0.182177	0.000520666	0.000520666	0.000654677	0.000654677	0.000636368	0.000636368	0.000647261	0.000647261	0.000629599	0.000629599	0.226633	0.00447104	0.0015494	0.00328768	0.000469222	0.00190494	0.0427969	0.0152576	0.0318304	0.0046703	0.0186933	1.13348	3.14644	2.28367	1.85414	2.2741	1.13348	3.14644	2.28367	1.85414	2.2741	0.118349	0.319587	0.235815	0.186379	0.231769
3100	-801.7395	-1018.806	217.0662	0.03253874	0.102442	0.000429917	0.000429917	0.000433207	0.000433207	0.000420454	0.000420454	0.00044244	0.00044244	0.00125013	0.00125013	0.296831	0.00125747	0.00125747	0.00122045	0.00122045	0.00128427	0.00128427	0.00063551	0.00063551	0.000634387	0.000634387	0.15205	0.000620422	0.000620422	0.000652865	0.000652865	0.000755478	0.000755478	0.000754143	0.000754143	0.000759913	0.000759913	0.175432	0.000776109	0.000776109	0.000851968	0.000851968	0.000850462	0.000850462	0.00085697	0.00085697	0.000831742	0.000831742	0.208184	0.00271045	0.00252892	0.00331345	0.000272001	0.00551533	0.0263892	0.0246655	0.0320718	0.00271263	0.0522704	1.03093	2.99247	1.52124	1.80841	2.03938	1.03093	2.99247	1.52124	1.80841	2.03938	0.105894	0.306856	0.157137	0.181524	0.214966
3110	-789.5459	-1007.992	218.4461	0.03318277	0.134999	0.000588295	0.000588295	0.000600512	0.000600512	0.000577572	0.000577572	0.00058936	0.00058936	0.00119989	0.00119989	0.284086	0.0012441	0.0012441	0.00119657	0.00119657	0.00122099	0.00122099	0.000539197	0.000539197	0.000547689	0.000547689	0.130311	0.000537706	0.000537706	0.00054868	0.00054868	0.000897849	0.000897849	0.000911989	0.000911989	0.000930928	0.000930928	0.2087	0.000913639	0.000913639	0.000988902	0.000988902	0.00100448	0.00100448	0.00102534	0.00102534	0.000986166	0.000986166	0.234556	0.000696479	0.00228228	0.00440641	0.000417956	0.0024674	0.00691662	0.0223135	0.0422044	0.00416216	0.0240798	1.38667	2.8728	1.29095	2.14964	2.36764	1.38667	2.8728	1.29095	2.14964	2.36764	0.139711	0.293809	0.134658	0.216009	0.242566
3120	-788.3486	-1012.401	224.0519	0.04270306	0.108982	0.000608065	0.000608065	0.000607595	0.000607595	0.000596991	0.000596991	0.000608991	0.000608991	0.00161722	0.00161722	0.290215	0.00161699	0.00161699	0.00158877	0.00158877	0.0016207	0.0016207	0.00105752	0.00105752	0.00105819	0.00105819	0.189629	0.00103892	0.00103892	0.0010598	0.0010598	0.000961425	0.000961425	0.000962029	0.000962029	0.000961285	0.000961285	0.169388	0.000963494	0.000963494	0.00126394	0.00126394	0.00126473	0.00126473	0.00126376	0.00126376	0.0012417	0.0012417	0.227163	0.00227511	0.00233936	0.0022602	0.000475533	0.00249526	0.022245	0.0228589	0.0221025	0.00473282	0.0243451	1.11311	2.96231	1.9371	1.76107	2.31519	1.11311	2.96231	1.9371	1.76107	2.31519	0.113825	0.303103	0.198058	0.177085	0.237231
3130	-790.8333	-1008.761	217.9275	0.01822618	0.142291	0.000331641	0.000331641	0.000334663	0.000334663	0.000330624	0.000330624	0.000332542	0.000332542	0.000740324	0.000740324	0.320424	0.000750339	0.000750339	0.000741284	0.000741284	0.000745584	0.000745584	0.00051654	0.00051654	0.000518801	0.000518801	0.225603	0.00051721	0.00051721	0.00052021	0.00052021	0.000544856	0.000544856	0.000547241	0.000547241	0.000552227	0.000552227	0.235099	0.000548728	0.000548728	0.000641288	0.000641288	0.000644095	0.000644095	0.000649963	0.000649963	0.00064212	0.00064212	0.278313	0.00025856	0.000697438	0.00161484	0.000388545	0.000970899	0.00257893	0.00692608	0.0158918	0.00387041	0.00961563	1.44559	3.24112	2.2614	2.38537	2.80754	1.44559	3.24112	2.2614	2.38537	2.80754	0.14495	0.326379	0.229749	0.239485	0.283468
3140	-789.8956	-1006.349	216.4529	0.02748121	0.125186	0.000444284	0.000444284	0.000444264	0.000444264	0.000438582	0.000438582	0.000445128	0.000445128	0.00109096	0.00109096	0.310326	0.00109609	0.00109609	0.00108207	0.00108207	0.00109822	0.00109822	0.000751009	0.000751009	0.000754572	0.000754572	0.213616	0.000744888	0.000744888	0.000756007	0.000756007	0.000697294	0.000697294	0.000700603	0.000700603	0.000700572	0.000700572	0.195801	0.000701935	0.000701935	0.000911062	0.000911062	0.000915385	0.000915385	0.000915344	0.000915344	0.000903637	0.000903637	0.259646	0.00115057	0.00163055	0.00162595	0.000326254	0.00182377	0.0113748	0.0160439	0.0159994	0.00325193	0.017911	1.27259	3.13976	2.16138	2.00679	2.62201	1.27259	3.13976	2.16138	2.00679	2.62201	0.128731	0.319061	0.219629	0.201402	0.266936
3150	-788.9823	-1004.184	215.2016	0.02652932	0.136306	0.000470493	0.000470493	0.00046752	0.00046752	0.000462639	0.000462639	0.000467786	0.000467786	0.000978984	0.000978984	0.291198	0.000985708	0.000985708	0.000975416	0.000975416	0.000986268	0.000986268	0.000767894	0.000767894	0.000778085	0.000778085	0.226966	0.000765095	0.000765095	0.000773607	0.000773607	0.000766516	0.000766516	0.000776688	0.000776688	0.00077178	0.00077178	0.224193	0.000772219	0.000772219	0.000893045	0.000893045	0.000904898	0.000904898	0.000899179	0.000899179	0.00088979	0.00088979	0.264107	0.000635094	0.00197068	0.0013263	0.000268289	0.00138386	0.00631086	0.019326	0.0130894	0.00267571	0.0136497	1.39137	2.93353	2.30099	2.29686	2.67601	1.39137	2.93353	2.30099	2.29686	2.67601	0.140043	0.299051	0.233135	0.230367	0.271281
3160	-787.2151	-1008.234	221.0193	0.02302451	0.137278	0.000404353	0.000404353	0.000403245	0.000403245	0.000401054	0.000401054	0.000403202	0.000403202	0.000915513	0.000915513	0.310737	0.000912887	0.000912887	0.000907928	0.000907928	0.00091279	0.00091279	0.00060762	0.00060762	0.000607543	0.000607543	0.205669	0.000602586	0.000602586	0.000605813	0.000605813	0.0006502	0.0006502	0.000650117	0.000650117	0.000648335	0.000648335	0.218885	0.000648266	0.000648266	0.000808531	0.000808531	0.000808428	0.000808428	0.000806212	0.000806212	0.000801833	0.000801833	0.273645	0.00106391	0.00105107	0.000774085	0.000226602	0.000763393	0.0105271	0.0104014	0.00768139	0.00226089	0.0075761	1.39034	3.14752	2.08899	2.23537	2.77972	1.39034	3.14752	2.08899	2.23537	2.77972	0.140501	0.318035	0.210516	0.224079	0.280095
3170	-798.1133	-1007.902	209.7885	0.02028236	0.138181	0.000358772	0.000358772	0.000362321	0.000362321	0.000356123	0.000356123	0.00035933	0.00035933	0.000774017	0.000774017	0.300099	0.000784273	0.000784273	0.000770857	0.000770857	0.000777798	0.000777798	0.000562868	0.000562868	0.000564739	0.000564739	0.220392	0.00056057	0.00056057	0.000565618	0.000565618	0.000617924	0.000617924	0.000619978	0.000619978	0.000626112	0.000626112	0.23781	0.000620943	0.000620943	0.000653351	0.000653351	0.000655523	0.000655523	0.000662008	0.000662008	0.000650683	0.000650683	0.253708	0.000812933	0.00114808	0.00214873	0.000401371	0.0013054	0.00806378	0.0113505	0.0210353	0.00399766	0.0128857	1.39905	3.02835	2.20223	2.41763	2.55624	1.39905	3.02835	2.20223	2.41763	2.55624	0.141054	0.306313	0.224899	0.24278	0.258952
3180	-783.7934	-1008.097	224.3037	0.03327811	0.139731	0.000609758	0.000609758	0.000616527	0.000616527	0.000601249	0.000601249	0.000610665	0.000610665	0.00125315	0.00125315	0.295348	0.00128498	0.00128498	0.00125313	0.00125313	0.00127276	0.00127276	0.000750674	0.000750674	0.00076129	0.00076129	0.178887	0.000750667	0.000750667	0.000762422	0.000762422	0.000830893	0.000830893	0.000842643	0.000842643	0.000851998	0.000851998	0.193096	0.000843897	0.000843897	0.000945525	0.000945525	0.000958897	0.000958897	0.000969542	0.000969542	0.000945516	0.000945516	0.223177	0.000360414	0.00177975	0.00290969	0.000359513	0.00193113	0.0035912	0.0174863	0.0282742	0.00358225	0.0189454	1.44022	3.00172	1.79813	1.99028	2.26486	1.44022	3.00172	1.79813	1.99028	2.26486	0.144607	0.305476	0.184937	0.199835	0.230816
3190	-791.9694	-1011.337	219.3674	0.02691672	0.12656	0.000441979	0.000441979	0.000444326	0.000444326	0.000433002	0.000433002	0.000442551	0.000442551	0.00107301	0.00107301	0.313434	0.0010895	0.0010895	0.00106174	0.00106174	0.00108515	0.00108515	0.000530978	0.000530978	0.00053629	0.00053629	0.155926	0.000525398	0.000525398	0.000536985	0.000536985	0.000754468	0.000754468	0.000762016	0.000762016	0.000766063	0.000766063	0.215909	0.000763003	0.000763003	0.00081191	0.00081191	0.000820033	0.000820033	0.000824388	0.000824388	0.000803378	0.000803378	0.237471	0.00130368	0.00231723	0.00286063	0.000239129	0.00244971	0.012869	0.0226475	0.0278107	0.00238558	0.0239113	1.28387	3.14809	1.55783	2.21352	2.38205	1.28387	3.14809	1.55783	2.21352	2.38205	0.130083	0.322052	0.160185	0.222	0.243991
3200	-790.8644	-1011.642	220.7772	0.01650615	0.129552	0.000274941	0.000274941	0.000276398	0.000276398	0.000270852	0.000270852	0.00027942	0.00027942	0.000644445	0.000644445	0.31075	0.000655376	0.000655376	0.000642227	0.000642227	0.000662543	0.000662543	0.00040582	0.00040582	0.000410529	0.000410529	0.196722	0.000404423	0.000404423	0.000417217	0.000417217	0.000451241	0.000451241	0.000456477	0.000456477	0.000458895	0.000458895	0.214352	0.000463913	0.000463913	0.000447309	0.000447309	0.000452499	0.000452499	0.000454897	0.000454897	0.00044577	0.00044577	0.219206	0.000771699	0.0019409	0.00248099	0.000424908	0.00360169	0.00765789	0.0190395	0.0242093	0.0042311	0.0347648	1.30718	3.0995	1.95182	2.17027	2.15136	1.30718	3.0995	1.95182	2.17027	2.15136	0.131756	0.315959	0.199998	0.218013	0.222807
3210	-794.9799	-1012.633	217.6531	0.01930333	0.135083	0.000336582	0.000336582	0.000345462	0.000345462	0.000329632	0.000329632	0.000334975	0.000334975	0.000753529	0.000753529	0.310153	0.000783238	0.000783238	0.000747347	0.000747347	0.00075946	0.00075946	0.000449355	0.000449355	0.000455065	0.000455065	0.189835	0.000445668	0.000445668	0.000452891	0.000452891	0.00049691	0.00049691	0.000503224	0.000503224	0.000516501	0.000516501	0.200305	0.000500821	0.000500821	0.000541922	0.000541922	0.000548808	0.000548808	0.000563288	0.000563288	0.000537475	0.000537475	0.22199	0.00106794	0.00235223	0.00505267	0.000238732	0.00186337	0.0105666	0.0229817	0.0480966	0.00238163	0.0182929	1.36286	3.0899	1.84261	2.03761	2.22219	1.36286	3.0899	1.84261	2.03761	2.22219	0.137776	0.31624	0.193441	0.20434	0.226373
3220	-788.9497	-1007.232	218.2821	0.04282048	0.124892	0.000708335	0.000708335	0.000710312	0.000710312	0.000699178	0.000699178	0.000702968	0.000702968	0.0016695	0.0016695	0.302799	0.00169798	0.00169798	0.00167136	0.00167136	0.00168042	0.00168042	0.00101484	0.00101484	0.00102928	0.00102928	0.184576	0.00101597	0.00101597	0.00102148	0.00102148	0.00118077	0.00118077	0.00119757	0.00119757	0.00120091	0.00120091	0.211389	0.00118849	0.00118849	0.00145653	0.00145653	0.00147726	0.00147726	0.00148138	0.00148138	0.00145816	0.00145816	0.262171	0.00035314	0.00178124	0.00206525	0.000465385	0.00100996	0.00351897	0.0175006	0.0202346	0.00463229	0.00999859	1.3002	3.10809	1.88931	2.19822	2.71161	1.3002	3.10809	1.88931	2.19822	2.71161	0.130533	0.316237	0.192739	0.220924	0.273918
3230	-788.4956	-1004.048	215.552	0.0303035	0.129553	0.000507738	0.000507738	0.000509141	0.000509141	0.000500662	0.000500662	0.000505861	0.000505861	0.00117728	0.00117728	0.302369	0.00118441	0.00118441	0.00116469	0.00116469	0.00117678	0.00117678	0.000765222	0.000765222	0.000767737	0.000767737	0.197081	0.000757038	0.000757038	0.0007649	0.0007649	0.000818011	0.000818011	0.0008207	0.0008207	0.000822968	0.000822968	0.207168	0.000817667	0.000817667	0.000936341	0.000936341	0.000939419	0.000939419	0.000942015	0.000942015	0.000926328	0.000926328	0.239598	0.0013641	0.00169732	0.00197837	0.000280111	0.00132142	0.0134575	0.0166899	0.0193999	0.00279329	0.0130418	1.31803	3.06614	1.99297	2.13045	2.43864	1.31803	3.06614	1.99297	2.13045	2.43864	0.1336	0.311775	0.203191	0.213727	0.247087
3240	-786.5592	-1007.863	221.3037	0.02885481	0.135443	0.00050565	0.00050565	0.000505603	0.000505603	0.000497736	0.000497736	0.000504439	0.000504439	0.00109417	0.00109417	0.296136	0.00109975	0.00109975	0.00108264	0.00108264	0.00109722	0.00109722	0.000693885	0.000693885	0.00069749	0.00069749	0.187782	0.000686573	0.000686573	0.00069582	0.00069582	0.000822717	0.000822717	0.000826992	0.000826992	0.000826914	0.000826914	0.219182	0.000825011	0.000825011	0.000964493	0.000964493	0.000969504	0.000969504	0.000969413	0.000969413	0.000954329	0.000954329	0.260414	0.00142711	0.00195416	0.00194455	0.000358296	0.00170994	0.0140703	0.019167	0.0190746	0.00357017	0.016812	1.37505	2.9909	1.89673	2.24889	2.63643	1.37505	2.9909	1.89673	2.24889	2.63643	0.139469	0.304884	0.193329	0.225786	0.268129
3250	-787.5343	-1004.892	217.3582	0.02462033	0.126588	0.000399351	0.000399351	0.000405359	0.000405359	0.000397277	0.000397277	0.000404271	0.000404271	0.00106121	0.00106121	0.336282	0.00107701	0.00107701	0.00105554	0.00105554	0.00107412	0.00107412	0.000546613	0.000546613	0.000546529	0.000546529	0.17582	0.000543691	0.000543691	0.000553263	0.000553263	0.000701138	0.000701138	0.00070103	0.00070103	0.000711578	0.000711578	0.221027	0.000709668	0.000709668	0.000709108	0.000709108	0.000708998	0.000708998	0.000719665	0.000719665	0.000705317	0.000705317	0.227475	0.000875111	0.000859503	0.00237702	0.000335894	0.00210233	0.0086752	0.00852178	0.0232183	0.00334769	0.0205904	1.28657	3.41832	1.76073	2.25848	2.28415	1.28657	3.41832	1.76073	2.25848	2.28415	0.1298	0.344818	0.1802	0.226674	0.233161
3260	-786.2308	-1009.662	223.4311	0.01582248	0.129706	0.000261671	0.000261671	0.000267124	0.000267124	0.000259543	0.000259543	0.000265596	0.000265596	0.000647103	0.000647103	0.323255	0.000663152	0.000663152	0.000644332	0.000644332	0.000659359	0.000659359	0.0003893	0.0003893	0.000390811	0.000390811	0.198524	0.000387633	0.000387633	0.000396673	0.000396673	0.000426449	0.000426449	0.000428104	0.000428104	0.000437025	0.000437025	0.211296	0.000434525	0.000434525	0.000479887	0.000479887	0.00048175	0.00048175	0.000491789	0.000491789	0.000477832	0.000477832	0.243319	0.000811282	0.00120262	0.00331149	0.000379548	0.0027206	0.00804753	0.0118833	0.0320534	0.00378113	0.0264854	1.30731	3.24549	1.9525	2.13881	2.40683	1.30731	3.24549	1.9525	2.13881	2.40683	0.131814	0.328483	0.201653	0.214748	0.247182
3270	-782.4871	-1005.799	223.3123	0.03167744	0.143423	0.00059086	0.00059086	0.00060035	0.00060035	0.000583885	0.000583885	0.000594688	0.000594688	0.00124641	0.00124641	0.307076	0.00127587	0.00127587	0.00124087	0.00124087	0.00126383	0.00126383	0.000711664	0.000711664	0.000716968	0.000716968	0.178147	0.000708503	0.000708503	0.000721613	0.000721613	0.000874512	0.000874512	0.00088103	0.00088103	0.000895179	0.000895179	0.212908	0.000886737	0.000886737	0.000966297	0.000966297	0.000973499	0.000973499	0.000989134	0.000989134	0.000962006	0.000962006	0.239607	0.000686181	0.00143664	0.00306572	0.000239046	0.00209375	0.00681505	0.0141629	0.0297453	0.00238476	0.0205081	1.47106	3.1263	1.78503	2.19349	2.42371	1.47106	3.1263	1.78503	2.19349	2.42371	0.148163	0.31713	0.183865	0.219983	0.247389
3280	-789.8071	-1004.561	214.754	0.02014848	0.139334	0.0003623	0.0003623	0.000364134	0.000364134	0.00035709	0.00035709	0.000360657	0.000360657	0.000786604	0.000786604	0.309589	0.000799778	0.000799778	0.000784307	0.000784307	0.000792142	0.000792142	0.000427036	0.000427036	0.000432002	0.000432002	0.168922	0.000425789	0.000425789	0.000430043	0.000430043	0.000633688	0.000633688	0.000641057	0.000641057	0.000644301	0.000644301	0.245818	0.00063815	0.00063815	0.000672402	0.000672402	0.000680221	0.000680221	0.000683663	0.000683663	0.000670438	0.000670438	0.263441	0.000455518	0.00162371	0.00213795	0.000162188	0.00116277	0.00453452	0.0159777	0.020932	0.00161925	0.011494	1.41554	3.10907	1.68787	2.50466	2.65768	1.41554	3.10907	1.68787	2.50466	2.65768	0.142222	0.315915	0.172352	0.250932	0.268855
3290	-797.3715	-1007.586	210.215	0.0249842	0.123707	0.000394722	0.000394722	0.000395914	0.000395914	0.000389944	0.000389944	0.000392765	0.000392765	0.000984073	0.000984073	0.306053	0.000983263	0.000983263	0.000968437	0.000968437	0.000975442	0.000975442	0.000604254	0.000604254	0.000601938	0.000601938	0.188494	0.000594652	0.000594652	0.000598954	0.000598954	0.00064861	0.00064861	0.000646125	0.000646125	0.000648076	0.000648076	0.19928	0.000642921	0.000642921	0.000783906	0.000783906	0.000780902	0.000780902	0.00078326	0.00078326	0.00077145	0.00077145	0.242591	0.00190288	0.0015124	0.00181898	0.000283658	0.00100908	0.0186735	0.0148987	0.0178649	0.00282856	0.00999004	1.24508	3.09219	1.89871	2.03808	2.46321	1.24508	3.09219	1.89871	2.03808	2.46321	0.126854	0.313875	0.193294	0.204451	0.24883
3300	-785.5125	-1006.397	220.8848	0.04011802	0.129779	0.00068414	0.00068414	0.000688714	0.000688714	0.000677244	0.000677244	0.000691143	0.000691143	0.00159715	0.00159715	0.308476	0.00162236	0.00162236	0.00159534	0.00159534	0.00162808	0.00162808	0.000872815	0.000872815	0.000880704	0.000880704	0.169704	0.000871827	0.000871827	0.000889719	0.000889719	0.00103738	0.00103738	0.00104676	0.00104676	0.00105375	0.00105375	0.198342	0.00105747	0.00105747	0.00120982	0.00120982	0.00122076	0.00122076	0.00122892	0.00122892	0.00120845	0.00120845	0.236059	0.000593987	0.00150322	0.0021819	0.000480094	0.00254223	0.0059048	0.0148096	0.0213531	0.004778	0.0247921	1.34405	3.1661	1.73022	2.05644	2.39828	1.34405	3.1661	1.73022	2.05644	2.39828	0.135262	0.321362	0.176734	0.206732	0.245795
3310	-794.9356	-1009.964	215.028	0.02261929	0.141401	0.000418678	0.000418678	0.000419188	0.000419188	0.000408614	0.000408614	0.000414715	0.000414715	0.000879211	0.000879211	0.311078	0.000900997	0.000900997	0.000878268	0.000878268	0.000891382	0.000891382	0.000566513	0.000566513	0.000579844	0.000579844	0.200685	0.000565905	0.000565905	0.000574354	0.000574354	0.000652386	0.000652386	0.000667738	0.000667738	0.000668551	0.000668551	0.225275	0.000661417	0.000661417	0.000662845	0.000662845	0.000678443	0.000678443	0.00067927	0.00067927	0.000662134	0.000662134	0.232304	0.000519753	0.00288517	0.00301051	0.00041193	0.00191117	0.00517065	0.0280426	0.0292253	0.0041024	0.0187533	1.43926	3.09352	1.99328	2.29543	2.33223	1.43926	3.09352	1.99328	2.29543	2.33223	0.144724	0.318178	0.205258	0.230575	0.23767
3320	-790.1475	-1009.306	219.1589	0.01938823	0.1354	0.000338328	0.000338328	0.000349056	0.000349056	0.000333769	0.000333769	0.000335169	0.000335169	0.000687066	0.000687066	0.281069	0.000716675	0.000716675	0.000685287	0.000685287	0.000688163	0.000688163	0.000369328	0.000369328	0.000373404	0.000373404	0.155878	0.000368371	0.000368371	0.000369917	0.000369917	0.000526542	0.000526542	0.000532353	0.000532353	0.000549233	0.000549233	0.212498	0.000527383	0.000527383	0.000680208	0.000680208	0.000687715	0.000687715	0.000709522	0.000709522	0.000678447	0.000678447	0.275666	0.000572164	0.00168205	0.00490634	0.000311753	0.000732717	0.00568909	0.0165422	0.0467688	0.00310784	0.00727387	1.37292	2.81885	1.51526	2.16026	2.79072	1.37292	2.81885	1.51526	2.16026	2.79072	0.138113	0.286624	0.15884	0.21677	0.281178
3330	-780.2539	-1007.542	227.2884	0.0252537	0.140535	0.000459857	0.000459857	0.000455629	0.000455629	0.000452598	0.000452598	0.000454195	0.000454195	0.000954612	0.000954612	0.297837	0.000955678	0.000955678	0.000949319	0.000949319	0.000952668	0.000952668	0.00069404	0.00069404	0.000701263	0.000701263	0.214549	0.000690192	0.000690192	0.000692627	0.000692627	0.000725937	0.000725937	0.000733492	0.000733492	0.000726748	0.000726748	0.222916	0.000724459	0.000724459	0.000927293	0.000927293	0.000936943	0.000936943	0.000928328	0.000928328	0.000922152	0.000922152	0.285751	0.000862822	0.00191243	0.000975437	0.000303613	0.000657453	0.00855442	0.0187655	0.00966014	0.00302694	0.00653159	1.42942	2.9982	2.17981	2.27999	2.9124	1.42942	2.9982	2.17981	2.27999	2.9124	0.144179	0.305462	0.220105	0.228737	0.293181
3340	-788.5201	-1007.966	219.4456	0.03123436	0.138934	0.000561587	0.000561587	0.000575982	0.000575982	0.000558366	0.000558366	0.000567141	0.000567141	0.00142789	0.00142789	0.355349	0.00146883	0.00146883	0.0014239	0.0014239	0.00144628	0.00144628	0.000750256	0.000750256	0.000752478	0.000752478	0.191497	0.000748162	0.000748162	0.00075992	0.00075992	0.000846316	0.000846316	0.000848822	0.000848822	0.000870579	0.000870579	0.209409	0.000857217	0.000857217	0.000951154	0.000951154	0.00095397	0.00095397	0.000978423	0.000978423	0.000948498	0.000948498	0.239048	0.000588704	0.000886533	0.00347252	0.000307898	0.00188432	0.00585259	0.00878742	0.0335598	0.00306953	0.0184947	1.42574	3.63582	1.91037	2.15497	2.42191	1.42574	3.63582	1.91037	2.15497	2.42191	0.14346	0.366883	0.197518	0.216255	0.246712
