Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
6610	-836.6906	-1043.918	207.2271	0.02590575	0.106417	0.000331534	0.000331534	0.000334113	0.000334113	0.000302213	0.000302213	0.000318878	0.000318878	0.000780111	0.000780111	0.219919	0.000736772	0.000736772	0.000666426	0.000666426	0.000703175	0.000703175	0.000503194	0.000503194	0.000471571	0.000471571	0.142957	0.000429864	0.000429864	0.000453568	0.000453568	0.000714059	0.000714059	0.000669184	0.000669184	0.000674389	0.000674389	0.183495	0.000643637	0.000643637	0.000685776	0.000685776	0.000642679	0.000642679	0.000647677	0.000647677	0.000585839	0.000585839	0.185945	0.928602	2.04771	1.32083	1.87433	1.80009	0.928602	2.04771	1.32083	1.87433	1.80009	0.108991	0.225692	0.146674	0.188898	0.191069
6620	-839.5763	-1044.19	204.6139	0.03619156	0.0884483	0.00038907	0.00038907	0.000392096	0.000392096	0.00035466	0.00035466	0.000374217	0.000374217	0.00102944	0.00102944	0.205535	0.000972248	0.000972248	0.000879421	0.000879421	0.000927915	0.000927915	0.000680107	0.000680107	0.000637366	0.000637366	0.136844	0.000580996	0.000580996	0.000613034	0.000613034	0.000950375	0.000950375	0.000890649	0.000890649	0.000897577	0.000897577	0.172967	0.000856648	0.000856648	0.0010044	0.0010044	0.000941281	0.000941281	0.000948602	0.000948602	0.000858032	0.000858032	0.19288	0.780042	1.9342	1.27785	1.78565	1.88716	0.780042	1.9342	1.27785	1.78565	1.88716	0.0914684	0.213153	0.141867	0.180158	0.200385
6630	-837.7756	-1043.765	205.9895	0.02274148	0.124042	0.000338142	0.000338142	0.000340772	0.000340772	0.000308236	0.000308236	0.000325233	0.000325233	0.000685655	0.000685655	0.220901	0.000647563	0.000647563	0.000585736	0.000585736	0.000618035	0.000618035	0.000468806	0.000468806	0.000439344	0.000439344	0.152212	0.000400487	0.000400487	0.000422571	0.000422571	0.0005772	0.0005772	0.000540926	0.000540926	0.000545133	0.000545133	0.169513	0.000520275	0.000520275	0.000668224	0.000668224	0.000626229	0.000626229	0.0006311	0.0006311	0.000570844	0.000570844	0.207066	1.07889	2.0502	1.40179	1.7259	1.99808	1.07889	2.0502	1.40179	1.7259	1.99808	0.126666	0.225975	0.155675	0.17388	0.212059
6640	-835.7275	-1042.871	207.1433	0.02675707	0.0947268	0.000305079	0.000305079	0.000307452	0.000307452	0.000278097	0.000278097	0.000293432	0.000293432	0.000770886	0.000770886	0.21022	0.000728059	0.000728059	0.000658546	0.000658546	0.00069486	0.00069486	0.000551019	0.000551019	0.000516391	0.000516391	0.151431	0.00047072	0.00047072	0.000496677	0.000496677	0.000670358	0.000670358	0.00062823	0.00062823	0.000633116	0.000633116	0.166638	0.000604246	0.000604246	0.00072979	0.00072979	0.000683927	0.000683927	0.000689247	0.000689247	0.000623439	0.000623439	0.191416	0.827315	1.95912	1.40035	1.70364	1.85468	0.827315	1.95912	1.40035	1.70364	1.85468	0.0970949	0.215925	0.155501	0.17171	0.196869
6650	-839.8659	-1042.351	202.4853	0.03322183	0.121221	0.000487975	0.000487975	0.00049177	0.00049177	0.000444817	0.000444817	0.000469346	0.000469346	0.00097736	0.00097736	0.213236	0.000923062	0.000923062	0.000834931	0.000834931	0.000880971	0.000880971	0.000672406	0.000672406	0.000630149	0.000630149	0.147843	0.000574418	0.000574418	0.000606093	0.000606093	0.000861442	0.000861442	0.000807305	0.000807305	0.000813584	0.000813584	0.171323	0.000776485	0.000776485	0.000903276	0.000903276	0.00084651	0.00084651	0.000853094	0.000853094	0.000771643	0.000771643	0.189549	1.06579	2.00051	1.37631	1.76324	1.84887	1.06579	2.00051	1.37631	1.76324	1.84887	0.125009	0.220468	0.152809	0.17784	0.196298
6660	-841.4398	-1042.356	200.9164	0.02651394	0.121416	0.000387383	0.000387383	0.000390396	0.000390396	0.000353122	0.000353122	0.000372595	0.000372595	0.000803228	0.000803228	0.221104	0.000758604	0.000758604	0.000686174	0.000686174	0.000724012	0.000724012	0.000558676	0.000558676	0.000523566	0.000523566	0.154982	0.000477261	0.000477261	0.000503579	0.000503579	0.000677579	0.000677579	0.000634997	0.000634997	0.000639935	0.000639935	0.17002	0.000610755	0.000610755	0.000741728	0.000741728	0.000695115	0.000695115	0.000700521	0.000700521	0.000633637	0.000633637	0.19638	1.06014	2.06003	1.43283	1.73778	1.9023	1.06014	2.06003	1.43283	1.73778	1.9023	0.124423	0.227048	0.159108	0.175147	0.201922
6670	-835.2664	-1042.467	207.2004	0.03001566	0.10879	0.000394362	0.000394362	0.00039743	0.00039743	0.000359484	0.000359484	0.000379307	0.000379307	0.000877806	0.000877806	0.212675	0.000829039	0.000829039	0.000749885	0.000749885	0.000791236	0.000791236	0.000598116	0.000598116	0.000560527	0.000560527	0.146039	0.000510953	0.000510953	0.000539129	0.000539129	0.000824835	0.000824835	0.000772999	0.000772999	0.000779011	0.000779011	0.182167	0.000743489	0.000743489	0.000756519	0.000756519	0.000708976	0.000708976	0.00071449	0.00071449	0.000646272	0.000646272	0.176293	0.953333	1.98866	1.35502	1.86865	1.71388	0.953333	1.98866	1.35502	1.86865	1.71388	0.111852	0.219171	0.150456	0.188408	0.181945
6680	-840.4281	-1053.213	212.7845	0.04145237	0.0778403	0.000394332	0.000394332	0.000397399	0.000397399	0.000359456	0.000359456	0.000379278	0.000379278	0.00119272	0.00119272	0.206778	0.00112646	0.00112646	0.00101891	0.00101891	0.00107509	0.00107509	0.000689245	0.000689245	0.000645929	0.000645929	0.120422	0.000588802	0.000588802	0.00062127	0.00062127	0.00111462	0.00111462	0.00104457	0.00104457	0.0010527	0.0010527	0.176148	0.00100469	0.00100469	0.00132368	0.00132368	0.0012405	0.0012405	0.00125014	0.00125014	0.00113078	0.00113078	0.220722	0.690255	1.95658	1.13066	1.82846	2.17142	0.690255	1.95658	1.13066	1.82846	2.17142	0.0809012	0.215604	0.125512	0.184581	0.230612
6690	-841.8749	-1048.142	206.2675	0.04209303	0.101658	0.000523299	0.000523299	0.000527369	0.000527369	0.000477017	0.000477017	0.000503321	0.000503321	0.00131133	0.00131133	0.223731	0.00123847	0.00123847	0.00112023	0.00112023	0.001182	0.001182	0.000843448	0.000843448	0.000790442	0.000790442	0.145023	0.000720534	0.000720534	0.000760266	0.000760266	0.000984894	0.000984894	0.000922999	0.000922999	0.000930178	0.000930178	0.153175	0.000887762	0.000887762	0.00127787	0.00127787	0.00119756	0.00119756	0.00120687	0.00120687	0.00109164	0.00109164	0.209699	0.902063	2.11841	1.36256	1.59107	2.06435	0.902063	2.11841	1.36256	1.59107	2.06435	0.10572	0.233435	0.151253	0.160627	0.219247
6700	-842.8964	-1043.39	200.4934	0.02108857	0.116381	0.000293703	0.000293703	0.000295988	0.000295988	0.000267727	0.000267727	0.000282491	0.000282491	0.000631112	0.000631112	0.219636	0.00059605	0.00059605	0.000539141	0.000539141	0.000568871	0.000568871	0.00032793	0.00032793	0.000307321	0.000307321	0.115012	0.000280141	0.000280141	0.000295589	0.000295589	0.000581871	0.000581871	0.000545303	0.000545303	0.000549545	0.000549545	0.18459	0.000524486	0.000524486	0.000613611	0.000613611	0.000575049	0.000575049	0.000579522	0.000579522	0.000524191	0.000524191	0.205394	1.01055	2.03502	1.05741	1.87624	1.97859	1.01055	2.03502	1.05741	1.87624	1.97859	0.118661	0.224307	0.117434	0.188993	0.209978
6710	-838.1466	-1044.143	205.9966	0.03105731	0.115004	0.000431817	0.000431817	0.000435175	0.000435175	0.000393626	0.000393626	0.000415332	0.000415332	0.000938522	0.000938522	0.219523	0.000886382	0.000886382	0.000801752	0.000801752	0.000845964	0.000845964	0.000488246	0.000488246	0.000457562	0.000457562	0.11509	0.000417095	0.000417095	0.000440095	0.000440095	0.000852634	0.000852634	0.00079905	0.00079905	0.000805265	0.000805265	0.181795	0.000768546	0.000768546	0.000802579	0.000802579	0.000752142	0.000752142	0.000757992	0.000757992	0.000685621	0.000685621	0.180559	1.00886	2.05489	1.06901	1.86684	1.75725	1.00886	2.05489	1.06901	1.86684	1.75725	0.118356	0.226468	0.118696	0.188246	0.186556
6720	-836.9862	-1041.97	204.9834	0.02119688	0.11872	0.000301178	0.000301178	0.000303521	0.000303521	0.000274541	0.000274541	0.00028968	0.00028968	0.000655592	0.000655592	0.226965	0.00061917	0.00061917	0.000560053	0.000560053	0.000590936	0.000590936	0.00044737	0.00044737	0.000419256	0.000419256	0.156084	0.000382176	0.000382176	0.00040325	0.00040325	0.00053396	0.00053396	0.000500404	0.000500404	0.000504296	0.000504296	0.168507	0.0004813	0.0004813	0.000583903	0.000583903	0.000547208	0.000547208	0.000551464	0.000551464	0.000498812	0.000498812	0.194429	1.03098	2.10315	1.43517	1.71295	1.87317	1.03098	2.10315	1.43517	1.71295	1.87317	0.121058	0.231816	0.159388	0.172547	0.198792
6730	-838.4985	-1046.832	208.3339	0.02829598	0.137805	0.000470087	0.000470087	0.000473743	0.000473743	0.000428511	0.000428511	0.000452141	0.000452141	0.000952241	0.000952241	0.245164	0.000899338	0.000899338	0.000813472	0.000813472	0.000858329	0.000858329	0.000660114	0.000660114	0.000618629	0.000618629	0.171275	0.000563916	0.000563916	0.000595013	0.000595013	0.000705011	0.000705011	0.000660704	0.000660704	0.000665843	0.000665843	0.165459	0.000635481	0.000635481	0.000737449	0.000737449	0.000691105	0.000691105	0.00069648	0.00069648	0.000629982	0.000629982	0.182616	1.20545	2.28839	1.58636	1.69426	1.77221	1.20545	2.28839	1.58636	1.69426	1.77221	0.141454	0.252211	0.176151	0.170793	0.188126
6740	-838.0244	-1045.052	207.0273	0.03782116	0.0933524	0.000429859	0.000429859	0.000433203	0.000433203	0.000391841	0.000391841	0.000413449	0.000413449	0.00112778	0.00112778	0.215103	0.00106512	0.00106512	0.000963428	0.000963428	0.00101655	0.00101655	0.000732647	0.000732647	0.000686605	0.000686605	0.140826	0.00062588	0.00062588	0.000660393	0.000660393	0.000974829	0.000974829	0.000913566	0.000913566	0.000920671	0.000920671	0.169486	0.00087869	0.00087869	0.000986269	0.000986269	0.000924288	0.000924288	0.000931476	0.000931476	0.000842541	0.000842541	0.180931	0.824686	2.02767	1.31725	1.75268	1.77325	0.824686	2.02767	1.31725	1.75268	1.77325	0.0966891	0.223449	0.146237	0.176862	0.1883
6750	-839.5487	-1047.207	207.6584	0.03761258	0.105171	0.000481505	0.000481505	0.00048525	0.00048525	0.000438919	0.000438919	0.000463123	0.000463123	0.00103754	0.00103754	0.199031	0.000979895	0.000979895	0.000886337	0.000886337	0.000935213	0.000935213	0.000748847	0.000748847	0.000701786	0.000701786	0.144769	0.000639718	0.000639718	0.000674994	0.000674994	0.000978296	0.000978296	0.000916815	0.000916815	0.000923946	0.000923946	0.17107	0.000881815	0.000881815	0.00107854	0.00107854	0.00101076	0.00101076	0.00101862	0.00101862	0.000921363	0.000921363	0.198998	0.928891	1.87577	1.35384	1.76867	1.94989	0.928891	1.87577	1.35384	1.76867	1.94989	0.108909	0.206709	0.1503	0.178471	0.207057
6760	-840.0023	-1046.313	206.3109	0.03082937	0.0980603	0.000365409	0.000365409	0.000368251	0.000368251	0.000333091	0.000333091	0.000351459	0.000351459	0.000856512	0.000856512	0.201869	0.000808928	0.000808928	0.000731693	0.000731693	0.000772041	0.000772041	0.000691973	0.000691973	0.000648487	0.000648487	0.164358	0.000591133	0.000591133	0.00062373	0.00062373	0.000753037	0.000753037	0.000705712	0.000705712	0.000711201	0.000711201	0.161785	0.000678771	0.000678771	0.00083707	0.00083707	0.000784465	0.000784465	0.000790566	0.000790566	0.000715085	0.000715085	0.189756	0.860026	1.8892	1.52628	1.66096	1.84632	0.860026	1.8892	1.52628	1.66096	1.84632	0.100897	0.208208	0.169469	0.167482	0.19601
6770	-843.6075	-1044.236	200.6282	0.01640434	0.127019	0.000248161	0.000248161	0.000250091	0.000250091	0.000226213	0.000226213	0.000238687	0.000238687	0.000537152	0.000537152	0.241466	0.00050731	0.00050731	0.000458873	0.000458873	0.000484177	0.000484177	0.000295879	0.000295879	0.000277285	0.000277285	0.134041	0.000252761	0.000252761	0.000266699	0.000266699	0.000403985	0.000403985	0.000378597	0.000378597	0.000381542	0.000381542	0.165542	0.000364144	0.000364144	0.000433834	0.000433834	0.00040657	0.00040657	0.000409732	0.000409732	0.000370612	0.000370612	0.187576	1.09767	2.22663	1.22649	1.67462	1.79835	1.09767	2.22663	1.22649	1.67462	1.79835	0.128946	0.245441	0.136226	0.168599	0.190818
6780	-842.9749	-1043.647	200.672	0.03100652	0.100224	0.000375687	0.000375687	0.000378609	0.000378609	0.00034246	0.00034246	0.000361344	0.000361344	0.000996462	0.000996462	0.23347	0.000941103	0.000941103	0.000851249	0.000851249	0.000898189	0.000898189	0.000628642	0.000628642	0.000589135	0.000589135	0.148435	0.000537031	0.000537031	0.000566644	0.000566644	0.000836881	0.000836881	0.000784288	0.000784288	0.000790388	0.000790388	0.178738	0.000754347	0.000754347	0.000888165	0.000888165	0.000832349	0.000832349	0.000838822	0.000838822	0.000758734	0.000758734	0.200151	0.879164	2.18533	1.37867	1.83535	1.94782	0.879164	2.18533	1.37867	1.83535	1.94782	0.10314	0.240844	0.153078	0.18507	0.206788
6790	-842.2706	-1045.656	203.3853	0.02865054	0.119329	0.000412313	0.000412313	0.00041552	0.00041552	0.000375847	0.000375847	0.000396572	0.000396572	0.000848933	0.000848933	0.215783	0.00080177	0.00080177	0.000725219	0.000725219	0.00076521	0.00076521	0.000406337	0.000406337	0.000380801	0.000380801	0.104087	0.000347122	0.000347122	0.000366264	0.000366264	0.000754777	0.000754777	0.000707344	0.000707344	0.000712845	0.000712845	0.174883	0.00068034	0.00068034	0.000804827	0.000804827	0.000754248	0.000754248	0.000760115	0.000760115	0.000687541	0.000687541	0.196763	1.04422	2.01488	0.964412	1.79141	1.9102	1.04422	2.01488	0.964412	1.79141	1.9102	0.12253	0.222065	0.107088	0.180594	0.202776
6800	-839.8164	-1043.481	203.6649	0.02718063	0.112558	0.000368406	0.000368406	0.000371271	0.000371271	0.000335823	0.000335823	0.000354341	0.000354341	0.000760084	0.000760084	0.203956	0.000717857	0.000717857	0.000649318	0.000649318	0.000685123	0.000685123	0.000631181	0.000631181	0.000591515	0.000591515	0.170684	0.0005392	0.0005392	0.000568933	0.000568933	0.000677997	0.000677997	0.000635388	0.000635388	0.00064033	0.00064033	0.165839	0.000611132	0.000611132	0.00075432	0.00075432	0.000706915	0.000706915	0.000712413	0.000712413	0.000644394	0.000644394	0.194682	0.983476	1.90156	1.57908	1.6962	1.88714	0.983476	1.90156	1.57908	1.6962	1.88714	0.115418	0.20958	0.175346	0.170968	0.200318
6810	-833.8585	-1042.733	208.874	0.01960167	0.119757	0.000280487	0.000280487	0.000282668	0.000282668	0.00025568	0.00025568	0.000269779	0.000269779	0.000577028	0.000577028	0.216375	0.000544971	0.000544971	0.000492938	0.000492938	0.000520121	0.000520121	0.000391528	0.000391528	0.000366923	0.000366923	0.147958	0.000334471	0.000334471	0.000352915	0.000352915	0.000549501	0.000549501	0.000514967	0.000514967	0.000518973	0.000518973	0.187829	0.000495308	0.000495308	0.00051769	0.00051769	0.000485156	0.000485156	0.000488929	0.000488929	0.000442247	0.000442247	0.186714	1.03829	2.00176	1.35825	1.90627	1.79591	1.03829	2.00176	1.35825	1.90627	1.79591	0.121934	0.220646	0.15085	0.191987	0.190582
6820	-839.8795	-1045.931	206.0518	0.02572966	0.081452	0.000251987	0.000251987	0.000253947	0.000253947	0.000229701	0.000229701	0.000242367	0.000242367	0.000807834	0.000807834	0.229334	0.000762955	0.000762955	0.00069011	0.00069011	0.000728164	0.000728164	0.00058148	0.00058148	0.000544938	0.000544938	0.166359	0.000496742	0.000496742	0.000524134	0.000524134	0.000644956	0.000644956	0.000604424	0.000604424	0.000609125	0.000609125	0.166902	0.00058135	0.00058135	0.00079466	0.00079466	0.00074472	0.00074472	0.000750512	0.000750512	0.000678855	0.000678855	0.216982	0.710626	2.135	1.53677	1.70453	2.10018	0.710626	2.135	1.53677	1.70453	2.10018	0.083408	0.235313	0.170654	0.171782	0.22292
6830	-837.5805	-1046.129	208.5484	0.01849798	0.114643	0.000253106	0.000253106	0.000255075	0.000255075	0.000230721	0.000230721	0.000243444	0.000243444	0.000586142	0.000586142	0.233169	0.000553578	0.000553578	0.000500724	0.000500724	0.000528335	0.000528335	0.000407872	0.000407872	0.00038224	0.00038224	0.163515	0.000348434	0.000348434	0.000367647	0.000367647	0.000453365	0.000453365	0.000424874	0.000424874	0.000428178	0.000428178	0.1644	0.000408654	0.000408654	0.000550038	0.000550038	0.000515472	0.000515472	0.000519481	0.000519481	0.000469882	0.000469882	0.210454	0.992832	2.1547	1.49937	1.66661	2.02198	0.992832	2.1547	1.49937	1.66661	2.02198	0.116608	0.237507	0.166527	0.16783	0.214564
6840	-847.2183	-1043.045	195.827	0.03115616	0.129259	0.000486938	0.000486938	0.000490725	0.000490725	0.000443872	0.000443872	0.000468348	0.000468348	0.00091358	0.00091358	0.212989	0.000862825	0.000862825	0.000780445	0.000780445	0.000823481	0.000823481	0.000657213	0.000657213	0.000615911	0.000615911	0.154413	0.000561438	0.000561438	0.000592398	0.000592398	0.000833729	0.000833729	0.000781334	0.000781334	0.000787411	0.000787411	0.177182	0.000751505	0.000751505	0.000867173	0.000867173	0.000812676	0.000812676	0.000818996	0.000818996	0.000740801	0.000740801	0.194452	1.13404	1.99394	1.4344	1.81966	1.89265	1.13404	1.99394	1.4344	1.81966	1.89265	0.133039	0.21975	0.159266	0.18349	0.200931
6850	-839.1844	-1044.031	204.8467	0.0248005	0.101184	0.00030144	0.00030144	0.000303785	0.000303785	0.00027478	0.00027478	0.000289932	0.000289932	0.000719029	0.000719029	0.211973	0.000679083	0.000679083	0.000614246	0.000614246	0.000648117	0.000648117	0.000395641	0.000395641	0.000370778	0.000370778	0.117544	0.000337985	0.000337985	0.000356623	0.000356623	0.000639714	0.000639714	0.000599512	0.000599512	0.000604174	0.000604174	0.171911	0.000576625	0.000576625	0.000749452	0.000749452	0.000702353	0.000702353	0.000707816	0.000707816	0.000640236	0.000640236	0.212507	0.881938	1.97149	1.0848	1.75402	2.05491	0.881938	1.97149	1.0848	1.75402	2.05491	0.103524	0.217294	0.120466	0.176752	0.218107
6860	-839.6923	-1047.25	207.5572	0.0234877	0.1144	0.000322337	0.000322337	0.000324844	0.000324844	0.000293829	0.000293829	0.000310032	0.000310032	0.000746872	0.000746872	0.232801	0.000705379	0.000705379	0.000638031	0.000638031	0.000673214	0.000673214	0.000415854	0.000415854	0.00038972	0.00038972	0.13063	0.000355252	0.000355252	0.000374842	0.000374842	0.000633034	0.000633034	0.000593252	0.000593252	0.000597866	0.000597866	0.179866	0.000570604	0.000570604	0.000590924	0.000590924	0.000553788	0.000553788	0.000558095	0.000558095	0.00050481	0.00050481	0.17716	0.995789	2.16229	1.20395	1.83272	1.7108	0.995789	2.16229	1.20395	1.83272	1.7108	0.116902	0.238328	0.133702	0.184656	0.181576
6870	-839.0342	-1042.314	203.2801	0.01993839	0.0941758	0.000224439	0.000224439	0.000226184	0.000226184	0.000204589	0.000204589	0.00021587	0.00021587	0.000635196	0.000635196	0.234085	0.000599908	0.000599908	0.00054263	0.00054263	0.000572552	0.000572552	0.00040673	0.00040673	0.000381169	0.000381169	0.151055	0.000347457	0.000347457	0.000366617	0.000366617	0.000542318	0.000542318	0.000508236	0.000508236	0.000512189	0.000512189	0.182181	0.000488834	0.000488834	0.000556077	0.000556077	0.00052113	0.00052113	0.000525184	0.000525184	0.00047504	0.00047504	0.197104	0.816779	2.16634	1.38715	1.84958	1.8965	0.816779	2.16634	1.38715	1.84958	1.8965	0.095918	0.238785	0.154059	0.186284	0.201259
6880	-843.8603	-1043.541	199.6807	0.03558791	0.119167	0.000515129	0.000515129	0.000519136	0.000519136	0.00046957	0.00046957	0.000495464	0.000495464	0.00111825	0.00111825	0.227196	0.00105612	0.00105612	0.000955287	0.000955287	0.00100796	0.00100796	0.000772961	0.000772961	0.000724385	0.000724385	0.158265	0.000660318	0.000660318	0.000696731	0.000696731	0.000883668	0.000883668	0.000828135	0.000828135	0.000834576	0.000834576	0.163657	0.00079652	0.00079652	0.000955058	0.000955058	0.000895038	0.000895038	0.000901999	0.000901999	0.000815879	0.000815879	0.186632	1.05029	2.13671	1.47694	1.68848	1.82489	1.05029	2.13671	1.47694	1.68848	1.82489	0.123165	0.235471	0.163974	0.170343	0.193768
6890	-837.1953	-1044.763	207.568	0.0304177	0.112926	0.000415008	0.000415008	0.000418236	0.000418236	0.000378304	0.000378304	0.000399165	0.000399165	0.000905627	0.000905627	0.216426	0.000855314	0.000855314	0.000773651	0.000773651	0.000816312	0.000816312	0.000687312	0.000687312	0.000644118	0.000644118	0.165531	0.000587151	0.000587151	0.000619528	0.000619528	0.000756074	0.000756074	0.000708558	0.000708558	0.000714069	0.000714069	0.164706	0.000681508	0.000681508	0.000948558	0.000948558	0.000888946	0.000888946	0.00089586	0.00089586	0.000810326	0.000810326	0.218032	0.989983	2.02457	1.53651	1.69023	2.12054	0.989983	2.02457	1.53651	1.69023	2.12054	0.116147	0.223128	0.170607	0.170426	0.225119
6900	-840.8948	-1044.03	203.1348	0.01748949	0.106578	0.000222243	0.000222243	0.000223972	0.000223972	0.000202587	0.000202587	0.000213759	0.000213759	0.000503153	0.000503153	0.211915	0.0004752	0.0004752	0.000429829	0.000429829	0.000453531	0.000453531	0.000384485	0.000384485	0.000360322	0.000360322	0.163195	0.000328454	0.000328454	0.000346566	0.000346566	0.000437409	0.000437409	0.00040992	0.00040992	0.000413108	0.000413108	0.167932	0.000394271	0.000394271	0.000475911	0.000475911	0.000446003	0.000446003	0.000449472	0.000449472	0.000406557	0.000406557	0.192789	0.922038	1.95628	1.4949	1.70067	1.85037	0.922038	1.95628	1.4949	1.70067	1.85037	0.108303	0.215638	0.166034	0.171241	0.196345
6910	-838.8423	-1042.693	203.8512	0.02673716	0.119745	0.000385358	0.000385358	0.000388355	0.000388355	0.000351276	0.000351276	0.000370647	0.000370647	0.000838581	0.000838581	0.228856	0.000791993	0.000791993	0.000716376	0.000716376	0.000755879	0.000755879	0.000541648	0.000541648	0.000507608	0.000507608	0.14897	0.000462714	0.000462714	0.00048823	0.00048823	0.000690039	0.000690039	0.000646673	0.000646673	0.000651703	0.000651703	0.171662	0.000621986	0.000621986	0.000739926	0.000739926	0.000693426	0.000693426	0.000698819	0.000698819	0.000632098	0.000632098	0.194223	1.04579	2.13274	1.37756	1.75496	1.88184	1.04579	2.13274	1.37756	1.75496	1.88184	0.122736	0.235061	0.15297	0.176883	0.199751
6920	-842.0974	-1044.965	202.8678	0.01696108	0.11474	0.00023191	0.00023191	0.000233714	0.000233714	0.0002114	0.0002114	0.000223057	0.000223057	0.000460398	0.000460398	0.200056	0.000434821	0.000434821	0.000393305	0.000393305	0.000414993	0.000414993	0.000309506	0.000309506	0.000290055	0.000290055	0.135535	0.000264402	0.000264402	0.000278982	0.000278982	0.000440953	0.000440953	0.000413242	0.000413242	0.000416456	0.000416456	0.174661	0.000397466	0.000397466	0.000451957	0.000451957	0.000423554	0.000423554	0.000426848	0.000426848	0.000386094	0.000386094	0.188891	0.992119	1.84582	1.24086	1.76786	1.81197	0.992119	1.84582	1.24086	1.76786	1.81197	0.11654	0.203463	0.137821	0.177997	0.192268
6930	-837.6327	-1041.78	204.1473	0.02382718	0.109469	0.000313012	0.000313012	0.000315446	0.000315446	0.000285328	0.000285328	0.000301062	0.000301062	0.000771033	0.000771033	0.236826	0.000728198	0.000728198	0.000658672	0.000658672	0.000694993	0.000694993	0.000461469	0.000461469	0.000432468	0.000432468	0.142844	0.00039422	0.00039422	0.000415958	0.000415958	0.000630115	0.000630115	0.000590516	0.000590516	0.000595109	0.000595109	0.176425	0.000567972	0.000567972	0.000621351	0.000621351	0.000582302	0.000582302	0.000586831	0.000586831	0.000530802	0.000530802	0.183564	0.953203	2.20044	1.31698	1.79828	1.77326	0.953203	2.20044	1.31698	1.79828	1.77326	0.111899	0.242532	0.146253	0.181192	0.188207
6940	-836.5933	-1046.63	210.0367	0.03436538	0.129359	0.000539295	0.000539295	0.00054349	0.00054349	0.000491599	0.000491599	0.000518707	0.000518707	0.00108009	0.00108009	0.227537	0.00102008	0.00102008	0.000922689	0.000922689	0.000973569	0.000973569	0.000686262	0.000686262	0.000643135	0.000643135	0.145696	0.000586254	0.000586254	0.000618582	0.000618582	0.000917547	0.000917547	0.000859884	0.000859884	0.000866572	0.000866572	0.1762	0.000827057	0.000827057	0.000874001	0.000874001	0.000819075	0.000819075	0.000825445	0.000825445	0.000746634	0.000746634	0.177093	1.13868	2.13721	1.35793	1.81558	1.72942	1.13868	2.13721	1.35793	1.81558	1.72942	0.133545	0.23553	0.150765	0.183142	0.183623
6950	-837.4734	-1045.729	208.256	0.02179448	0.118543	0.000309395	0.000309395	0.000311802	0.000311802	0.000282032	0.000282032	0.000297584	0.000297584	0.000664662	0.000664662	0.223659	0.000627736	0.000627736	0.000567801	0.000567801	0.000599112	0.000599112	0.00032246	0.00032246	0.000302195	0.000302195	0.109352	0.000275468	0.000275468	0.000290658	0.000290658	0.00057326	0.00057326	0.000537233	0.000537233	0.000541412	0.000541412	0.175841	0.000516724	0.000516724	0.000625149	0.000625149	0.000585862	0.000585862	0.000590419	0.000590419	0.000534047	0.000534047	0.202332	1.03007	2.07378	1.00609	1.7886	1.9505	1.03007	2.07378	1.00609	1.7886	1.9505	0.120945	0.228577	0.111733	0.180179	0.207003
6960	-842.9696	-1045.898	202.9286	0.02371335	0.106448	0.000302882	0.000302882	0.000305238	0.000305238	0.000276095	0.000276095	0.00029132	0.00029132	0.000763983	0.000763983	0.235814	0.00072154	0.00072154	0.000652649	0.000652649	0.000688638	0.000688638	0.000444913	0.000444913	0.000416952	0.000416952	0.138397	0.000380076	0.000380076	0.000401035	0.000401035	0.000617968	0.000617968	0.000579132	0.000579132	0.000583637	0.000583637	0.173875	0.000557023	0.000557023	0.000766057	0.000766057	0.000717915	0.000717915	0.000723499	0.000723499	0.000654421	0.000654421	0.227427	0.926784	2.19079	1.27582	1.77208	2.19673	0.926784	2.19079	1.27582	1.77208	2.19673	0.108799	0.241468	0.141683	0.17855	0.233151
