Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
1470	-795.8634	-1013.794	217.9305	0.01308622	0.140852	0.000240366	0.000240366	0.000239747	0.000239747	0.000232272	0.000232272	0.000235133	0.000235133	0.000402967	0.000402967	0.250317	0.000413824	0.000413824	0.000400921	0.000400921	0.00040586	0.00040586	0.000295942	0.000295942	0.000304699	0.000304699	0.183361	0.000294439	0.000294439	0.000298066	0.000298066	0.000378233	0.000378233	0.000389426	0.000389426	0.000388423	0.000388423	0.227041	0.000380948	0.000380948	0.000405519	0.000405519	0.000417519	0.000417519	0.000416444	0.000416444	0.00040346	0.00040346	0.246418	0.000640966	0.00361914	0.00335232	0.000129862	0.00136332	0.00636883	0.0349273	0.0324359	0.00129694	0.0134499	1.41811	2.44777	1.79766	2.29753	2.46327	1.41811	2.44777	1.79766	2.29753	2.46327	0.142747	0.253564	0.185747	0.230115	0.249704
1480	-798.8157	-1009.071	210.2549	0.02575162	0.138779	0.000459863	0.000459863	0.000461866	0.000461866	0.000452718	0.000452718	0.000460987	0.000460987	0.00100871	0.00100871	0.306184	0.00101605	0.00101605	0.000995922	0.000995922	0.00101411	0.00101411	0.000595659	0.000595659	0.00059739	0.00059739	0.181593	0.000588107	0.000588107	0.00059885	0.00059885	0.000657428	0.000657428	0.000659338	0.000659338	0.000662209	0.000662209	0.196454	0.000660949	0.000660949	0.000798386	0.000798386	0.000800706	0.000800706	0.000804193	0.000804193	0.000788264	0.000788264	0.242934	0.00172246	0.00201802	0.00246226	0.000432825	0.00226738	0.0169329	0.019781	0.0240309	0.00430959	0.0221711	1.40035	3.0806	1.81914	2.00778	2.43827	1.40035	3.0806	1.81914	2.00778	2.43827	0.14245	0.314253	0.186353	0.201734	0.249317
1490	-786.581	-1006.418	219.8368	0.02019985	0.126291	0.000324741	0.000324741	0.000327741	0.000327741	0.000323173	0.000323173	0.000324102	0.000324102	0.000921416	0.000921416	0.356762	0.000927885	0.000927885	0.000914951	0.000914951	0.000917581	0.000917581	0.000531719	0.000531719	0.000530551	0.000530551	0.207778	0.000527989	0.000527989	0.000529507	0.000529507	0.000599083	0.000599083	0.000597766	0.000597766	0.000603289	0.000603289	0.230839	0.00059659	0.00059659	0.000820645	0.000820645	0.000818841	0.000818841	0.000826407	0.000826407	0.000814887	0.000814887	0.31712	0.000889485	0.000667714	0.00159785	0.000181607	0.0004696	0.00881642	0.00663285	0.0157272	0.00181278	0.00467405	1.27758	3.61702	2.08727	2.35171	3.22145	1.27758	3.61702	2.08727	2.35171	3.22145	0.12889	0.364126	0.212018	0.235632	0.323681
1500	-788.8512	-1003.994	215.143	0.02637979	0.131538	0.00044731	0.00044731	0.000456614	0.000456614	0.000443538	0.000443538	0.000447029	0.000447029	0.00106474	0.00106474	0.315657	0.00109131	0.00109131	0.00106006	0.00106006	0.0010684	0.0010684	0.000665424	0.000665424	0.000668133	0.000668133	0.201378	0.000662498	0.000662498	0.000667712	0.000667712	0.000775608	0.000775608	0.000778765	0.000778765	0.000794963	0.000794963	0.228001	0.000778275	0.000778275	0.000825412	0.000825412	0.000828772	0.000828772	0.000846009	0.000846009	0.000821783	0.000821783	0.244551	0.000806802	0.00121716	0.00332238	0.000363603	0.00115348	0.00800345	0.0120252	0.0321555	0.00362286	0.0114032	1.34021	3.2031	2.00183	2.3333	2.48313	1.34021	3.2031	2.00183	2.3333	2.48313	0.135127	0.324226	0.206705	0.234256	0.251195
1510	-797.3695	-1011.545	214.1754	0.03685638	0.127134	0.000613798	0.000613798	0.00061534	0.00061534	0.000606718	0.000606718	0.000627002	0.000627002	0.00148132	0.00148132	0.312571	0.00149889	0.00149889	0.00147789	0.00147789	0.0015273	0.0015273	0.00114487	0.00114487	0.00115555	0.00115555	0.242184	0.00114222	0.00114222	0.00118041	0.00118041	0.000963417	0.000963417	0.000972399	0.000972399	0.000974842	0.000974842	0.200944	0.000993317	0.000993317	0.00097128	0.00097128	0.000980335	0.000980335	0.000982798	0.000982798	0.000969027	0.000969027	0.209357	0.000692966	0.00163175	0.00188707	0.000459451	0.00381809	0.00688197	0.0160555	0.0185212	0.00457349	0.0367767	1.31091	3.19321	2.46795	2.07679	2.09374	1.31091	3.19321	2.46795	2.07679	2.09374	0.13206	0.324542	0.25143	0.208752	0.217163
1520	-785.8551	-1008.069	222.2142	0.02820534	0.126131	0.000458114	0.000458114	0.000470186	0.000470186	0.00045408	0.00045408	0.000463638	0.000463638	0.00111048	0.00111048	0.306428	0.00114101	0.00114101	0.00110193	0.00110193	0.00112512	0.00112512	0.000608768	0.000608768	0.000609446	0.000609446	0.172411	0.000604078	0.000604078	0.000616795	0.000616795	0.000720168	0.000720168	0.00072097	0.00072097	0.000739969	0.000739969	0.196974	0.000729664	0.000729664	0.000784411	0.000784411	0.000785285	0.000785285	0.000805978	0.000805978	0.000778369	0.000778369	0.219061	0.00124413	0.00135692	0.00402782	0.000464245	0.00257909	0.0122884	0.0133875	0.0387187	0.004621	0.0251425	1.28197	3.111	1.70546	2.01754	2.19752	1.28197	3.111	1.70546	2.01754	2.19752	0.129823	0.315385	0.177289	0.202795	0.225369
1530	-796.5224	-1005.859	209.3366	0.02377401	0.146102	0.000452503	0.000452503	0.000450746	0.000450746	0.000444076	0.000444076	0.000447787	0.000447787	0.000882268	0.000882268	0.294877	0.000894157	0.000894157	0.000880926	0.000880926	0.000888289	0.000888289	0.000648192	0.000648192	0.000659488	0.000659488	0.215802	0.000647206	0.000647206	0.000652615	0.000652615	0.000692537	0.000692537	0.000704605	0.000704605	0.000701869	0.000701869	0.227154	0.000697262	0.000697262	0.000714004	0.000714004	0.000726446	0.000726446	0.000723625	0.000723625	0.000712917	0.000712917	0.236152	0.00061641	0.00236976	0.00197226	0.000463329	0.00130297	0.00612634	0.023149	0.0193411	0.00461192	0.0128621	1.48743	2.95066	2.16782	2.31612	2.38792	1.48743	2.95066	2.16782	2.31612	2.38792	0.149692	0.301969	0.221017	0.232746	0.241906
1540	-790.5069	-1007.645	217.1378	0.02257969	0.138692	0.00040697	0.00040697	0.000405551	0.000405551	0.000400158	0.000400158	0.000403047	0.000403047	0.00083242	0.00083242	0.292927	0.000842926	0.000842926	0.000831716	0.000831716	0.000837721	0.000837721	0.000570355	0.000570355	0.000579574	0.000579574	0.200007	0.000569872	0.000569872	0.000573987	0.000573987	0.000715186	0.000715186	0.000726747	0.000726747	0.000724213	0.000724213	0.24746	0.00071974	0.00071974	0.000802727	0.000802727	0.000815703	0.000815703	0.000812859	0.000812859	0.000802048	0.000802048	0.279755	0.000210694	0.00183057	0.00147552	0.000125977	0.000848844	0.00210251	0.0179766	0.0145406	0.00125818	0.00841699	1.41598	2.94307	2.01652	2.52858	2.83809	1.41598	2.94307	2.01652	2.52858	2.83809	0.141924	0.299617	0.204595	0.253232	0.286222
1550	-788.6764	-1008.892	220.2156	0.03242434	0.127199	0.000537537	0.000537537	0.000551405	0.000551405	0.000529341	0.000529341	0.000544172	0.000544172	0.0011834	0.0011834	0.285013	0.00122468	0.00122468	0.00117568	0.00117568	0.00120862	0.00120862	0.000654656	0.000654656	0.000660453	0.000660453	0.161737	0.000650383	0.000650383	0.000668606	0.000668606	0.000806231	0.000806231	0.00081337	0.00081337	0.000834355	0.000834355	0.191214	0.000823411	0.000823411	0.000923368	0.000923368	0.000931545	0.000931545	0.000955579	0.000955579	0.000917342	0.000917342	0.225131	0.00108361	0.00197876	0.0046098	0.000423925	0.00323767	0.0107199	0.0194037	0.0440667	0.00422135	0.0313613	1.30052	2.88849	1.59791	1.96787	2.25379	1.30052	2.88849	1.59791	1.96787	2.25379	0.131524	0.294598	0.167005	0.197769	0.232587
1560	-793.238	-1009.559	216.3208	0.01923014	0.137267	0.000338601	0.000338601	0.000339257	0.000339257	0.000335533	0.000335533	0.000339326	0.000339326	0.000726583	0.000726583	0.298371	0.000732695	0.000732695	0.000724651	0.000724651	0.000732842	0.000732842	0.000418344	0.000418344	0.000421047	0.000421047	0.172126	0.000417232	0.000417232	0.000421948	0.000421948	0.000522957	0.000522957	0.000526336	0.000526336	0.000527356	0.000527356	0.212806	0.000527462	0.000527462	0.000663189	0.000663189	0.000667474	0.000667474	0.000668768	0.000668768	0.000661426	0.000661426	0.272921	0.000522261	0.00117178	0.00136787	0.000255057	0.00138827	0.00519547	0.0115821	0.0134941	0.00254408	0.0136926	1.39231	3.00698	1.73133	2.16427	2.74462	1.39231	3.00698	1.73133	2.16427	2.74462	0.139972	0.304205	0.175483	0.217014	0.278243
1570	-787.3293	-1010.823	223.494	0.02557157	0.12871	0.000425697	0.000425697	0.000426509	0.000426509	0.00041909	0.00041909	0.000428484	0.000428484	0.001007	0.001007	0.309514	0.00101725	0.00101725	0.000999548	0.000999548	0.00102195	0.00102195	0.000461286	0.000461286	0.000465093	0.000465093	0.142053	0.000457874	0.000457874	0.000468138	0.000468138	0.000703574	0.000703574	0.000709381	0.000709381	0.000710735	0.000710735	0.212896	0.000714025	0.000714025	0.000795548	0.000795548	0.000802115	0.000802115	0.000803646	0.000803646	0.000789665	0.000789665	0.246124	0.00106619	0.00190045	0.00209489	0.000318771	0.00256757	0.0105494	0.0186501	0.020519	0.00317759	0.025033	1.30694	3.11713	1.4279	2.17789	2.4626	1.30694	3.11713	1.4279	2.17789	2.4626	0.13211	0.317605	0.145758	0.218572	0.252506
1580	-793.8167	-1012.442	218.625	0.03278506	0.110874	0.000469154	0.000469154	0.00046792	0.00046792	0.000459266	0.000459266	0.000468779	0.000468779	0.0011843	0.0011843	0.279139	0.00117961	0.00117961	0.00115779	0.00115779	0.00118178	0.00118178	0.000883716	0.000883716	0.00088254	0.00088254	0.207743	0.000863939	0.000863939	0.000881833	0.000881833	0.000831237	0.000831237	0.000830131	0.000830131	0.000827946	0.000827946	0.191793	0.000829466	0.000829466	0.000917886	0.000917886	0.000916665	0.000916665	0.000914253	0.000914253	0.000897345	0.000897345	0.216172	0.00261189	0.00247535	0.00220566	0.000315512	0.00239327	0.025454	0.0241556	0.0215807	0.00314519	0.0233733	1.11715	2.81629	2.1015	1.9767	2.18276	1.11715	2.81629	2.1015	1.9767	2.18276	0.114605	0.288546	0.214767	0.19843	0.223464
1590	-783.1217	-1004.192	221.0705	0.02135646	0.147193	0.000403534	0.000403534	0.00040831	0.00040831	0.000400792	0.000400792	0.000403521	0.000403521	0.000913427	0.000913427	0.33654	0.000928883	0.000928883	0.00091178	0.00091178	0.000917987	0.000917987	0.000581185	0.000581185	0.000584107	0.000584107	0.216664	0.000580138	0.000580138	0.000584087	0.000584087	0.000571326	0.000571326	0.000574197	0.000574197	0.000580993	0.000580993	0.209067	0.000574178	0.000574178	0.000714749	0.000714749	0.000718341	0.000718341	0.000726843	0.000726843	0.00071346	0.00071346	0.263331	0.000456045	0.000960976	0.00215588	0.000274954	0.000957538	0.00453975	0.00951829	0.0211039	0.002742	0.00948456	1.49723	3.40611	2.1672	2.13044	2.66525	1.49723	3.40611	2.1672	2.13044	2.66525	0.150426	0.343884	0.221323	0.213668	0.269077
1600	-802.8953	-1012.75	209.8551	0.02841754	0.129102	0.000477631	0.000477631	0.000469464	0.000469464	0.000467773	0.000467773	0.000473362	0.000473362	0.0010866	0.0010866	0.300744	0.00108074	0.00108074	0.00107685	0.00107685	0.00108972	0.00108972	0.000794941	0.000794941	0.00080441	0.00080441	0.216257	0.000787808	0.000787808	0.00079722	0.00079722	0.000899022	0.000899022	0.000909731	0.000909731	0.000894175	0.000894175	0.243691	0.000901599	0.000901599	0.000922104	0.000922104	0.000933087	0.000933087	0.000917132	0.000917132	0.000913829	0.000913829	0.252933	0.00117615	0.00238135	0.0006307	0.000268285	0.00146621	0.0116248	0.0232596	0.00626748	0.00267568	0.0144502	1.31333	3.0234	2.21187	2.50147	2.5657	1.31333	3.0234	2.21187	2.50147	2.5657	0.132878	0.309412	0.222626	0.2509	0.260306
1610	-786.3007	-1007.994	221.693	0.03862959	0.116639	0.000586635	0.000586635	0.000601191	0.000601191	0.000581212	0.000581212	0.00058735	0.00058735	0.00159464	0.00159464	0.317914	0.00163642	0.00163642	0.00158204	0.00158204	0.00159874	0.00159874	0.000892535	0.000892535	0.00089374	0.00089374	0.182354	0.000885478	0.000885478	0.000894829	0.000894829	0.000925856	0.000925856	0.000927106	0.000927106	0.00095011	0.00095011	0.182876	0.000928236	0.000928236	0.00120972	0.00120972	0.00121135	0.00121135	0.00124141	0.00124141	0.00120015	0.00120015	0.241468	0.0012177	0.00135431	0.00386917	0.000417402	0.00147789	0.0120305	0.0133621	0.0372504	0.00415667	0.0145636	1.19866	3.2627	1.82616	1.89434	2.47513	1.19866	3.2627	1.82616	1.89434	2.47513	0.121351	0.330738	0.189487	0.190339	0.251193
1620	-809.0824	-1018.441	209.3585	0.02219771	0.13255	0.000376316	0.000376316	0.000384263	0.000384263	0.000371548	0.000371548	0.000374046	0.000374046	0.000783406	0.000783406	0.276202	0.000800329	0.000800329	0.000773847	0.000773847	0.00077905	0.00077905	0.000648096	0.000648096	0.000648404	0.000648404	0.233321	0.000640189	0.000640189	0.000644493	0.000644493	0.000552125	0.000552125	0.000552388	0.000552388	0.000564052	0.000564052	0.192194	0.000549056	0.000549056	0.000834319	0.000834319	0.000834715	0.000834715	0.000852341	0.000852341	0.000824139	0.000824139	0.292377	0.00147841	0.00152664	0.00367049	0.000240229	0.000914217	0.0145687	0.0150369	0.0354054	0.00239653	0.00905935	1.33584	2.78224	2.30169	1.96086	2.96306	1.33584	2.78224	2.30169	1.96086	2.96306	0.135562	0.282475	0.238483	0.196629	0.299068
1630	-787.8609	-1008.353	220.4925	0.039351	0.149309	0.000770283	0.000770283	0.000770408	0.000770408	0.000764511	0.000764511	0.000773763	0.000773763	0.00164276	0.00164276	0.323249	0.00165543	0.00165543	0.00164275	0.00164275	0.00166263	0.00166263	0.00109725	0.00109725	0.00110553	0.00110553	0.215944	0.00109725	0.00109725	0.00111053	0.00111053	0.00112201	0.00112201	0.00113048	0.00113048	0.00113066	0.00113066	0.219126	0.00113559	0.00113559	0.00124598	0.00124598	0.00125538	0.00125538	0.00125558	0.00125558	0.00124597	0.00124597	0.246281	0.0003661	0.00112323	0.00113972	0.000365535	0.00158013	0.00364765	0.0111075	0.0112687	0.00364204	0.0155555	1.54858	3.32753	2.22256	2.27272	2.52381	1.54858	3.32753	2.22256	2.27272	2.52381	0.155467	0.336457	0.224765	0.228164	0.256287
1640	-784.1232	-1009.247	225.1235	0.03887754	0.12125	0.000616688	0.000616688	0.000625782	0.000625782	0.000612623	0.000612623	0.000619019	0.000619019	0.00161299	0.00161299	0.32089	0.00164643	0.00164643	0.00161181	0.00161181	0.00162864	0.00162864	0.00076709	0.00076709	0.000771616	0.000771616	0.154856	0.00076653	0.00076653	0.000774533	0.000774533	0.00111945	0.00111945	0.00112605	0.00112605	0.00114266	0.00114266	0.221237	0.00113031	0.00113031	0.0012064	0.0012064	0.00121352	0.00121352	0.00123141	0.00123141	0.00120552	0.00120552	0.240909	0.000452803	0.00104549	0.00253559	0.000379519	0.0014275	0.00450761	0.0103467	0.0247289	0.00378084	0.0140741	1.25585	3.30416	1.57136	2.29316	2.47127	1.25585	3.30416	1.57136	2.29316	2.47127	0.126198	0.33389	0.161016	0.230274	0.250623
1650	-781.7344	-1005.871	224.1368	0.03687105	0.126881	0.000612692	0.000612692	0.000614462	0.000614462	0.000604827	0.000604827	0.000613517	0.000613517	0.00150824	0.00150824	0.318048	0.00152636	0.00152636	0.00150243	0.00150243	0.00152401	0.00152401	0.000916486	0.000916486	0.000924823	0.000924823	0.193821	0.000912952	0.000912952	0.000926068	0.000926068	0.000966432	0.000966432	0.000975223	0.000975223	0.000978041	0.000978041	0.201179	0.000976536	0.000976536	0.00117942	0.00117942	0.00119015	0.00119015	0.00119359	0.00119359	0.00117487	0.00117487	0.249043	0.000715863	0.00163203	0.00192571	0.000327478	0.00176887	0.00710775	0.0160582	0.0188932	0.00326409	0.0173813	1.30802	3.24921	1.97439	2.08199	2.54083	1.30802	3.24921	1.97439	2.08199	2.54083	0.131772	0.33017	0.201182	0.208971	0.25852
1660	-790.4608	-1008.75	218.2894	0.024565	0.137926	0.000439944	0.000439944	0.000438567	0.000438567	0.000432999	0.000432999	0.000436148	0.000436148	0.000953805	0.000953805	0.307011	0.00096343	0.00096343	0.0009512	0.0009512	0.000958117	0.000958117	0.00072654	0.00072654	0.000736176	0.000736176	0.233126	0.000724556	0.000724556	0.000729824	0.000729824	0.000713479	0.000713479	0.000722943	0.000722943	0.000720679	0.000720679	0.22603	0.000716705	0.000716705	0.000887219	0.000887219	0.000898987	0.000898987	0.000896172	0.000896172	0.000884796	0.000884796	0.283114	0.000662074	0.00199723	0.00167788	0.000387192	0.00111718	0.0065772	0.0195812	0.016502	0.00385698	0.0110483	1.4047	3.08579	2.35053	2.30828	2.87037	1.4047	3.08579	2.35053	2.30828	2.87037	0.141421	0.314664	0.238961	0.231777	0.290248
1670	-787.4929	-1007.107	219.6146	0.03357741	0.145592	0.000638925	0.000638925	0.00064279	0.00064279	0.000632204	0.000632204	0.000641462	0.000641462	0.00131345	0.00131345	0.305595	0.00133523	0.00133523	0.00131324	0.00131324	0.00133247	0.00133247	0.000919263	0.000919263	0.000928887	0.000928887	0.215175	0.000919116	0.000919116	0.000932575	0.000932575	0.000908545	0.000908545	0.000918056	0.000918056	0.000923609	0.000923609	0.209164	0.000921701	0.000921701	0.00105269	0.00105269	0.00106371	0.00106371	0.00107015	0.00107015	0.00105252	0.00105252	0.245898	0.00029422	0.00134418	0.00195716	0.000278127	0.00174658	0.00293357	0.0132635	0.0191959	0.00277356	0.017166	1.50208	3.12018	2.18377	2.15831	2.50074	1.50208	3.12018	2.18377	2.15831	2.50074	0.150703	0.316184	0.222575	0.216508	0.254377
1680	-795.7938	-1004.392	208.5984	0.02003879	0.140218	0.000360342	0.000360342	0.000366167	0.000366167	0.000356971	0.000356971	0.000359999	0.000359999	0.000810384	0.000810384	0.318753	0.000827928	0.000827928	0.000807135	0.000807135	0.000813982	0.000813982	0.000426162	0.000426162	0.000428461	0.000428461	0.170335	0.000424454	0.000424454	0.000428054	0.000428054	0.000553702	0.000553702	0.00055669	0.00055669	0.00056569	0.00056569	0.215754	0.000556161	0.000556161	0.000619017	0.000619017	0.000622357	0.000622357	0.000632418	0.000632418	0.000616536	0.000616536	0.243251	0.000751625	0.00129524	0.00293286	0.000347788	0.00119901	0.00746018	0.0127867	0.028493	0.00346583	0.011848	1.42018	3.21112	1.68865	2.19403	2.45284	1.42018	3.21112	1.68865	2.19403	2.45284	0.143105	0.325272	0.173749	0.220219	0.248231
1690	-795.0337	-1013.741	218.707	0.02489552	0.127728	0.000411623	0.000411623	0.000428662	0.000428662	0.000404812	0.000404812	0.000412943	0.000412943	0.001001	0.001001	0.316729	0.00105265	0.00105265	0.000994084	0.000994084	0.00101405	0.00101405	0.000594611	0.000594611	0.000600434	0.000600434	0.19593	0.0005905	0.0005905	0.000602361	0.000602361	0.000631245	0.000631245	0.000637427	0.000637427	0.000663813	0.000663813	0.196429	0.000639472	0.000639472	0.000820849	0.000820849	0.000828888	0.000828888	0.0008632	0.0008632	0.000815174	0.000815174	0.26056	0.00100635	0.00199557	0.00621765	0.000308073	0.00232286	0.00996321	0.0195652	0.0585369	0.00307127	0.0227013	1.29684	3.18461	1.8917	2.00825	2.61146	1.29684	3.18461	1.8917	2.00825	2.61146	0.131044	0.324853	0.200706	0.201573	0.267216
1700	-784.4187	-1008.837	224.418	0.02027327	0.127814	0.000335202	0.000335202	0.000344124	0.000344124	0.000329316	0.000329316	0.000331225	0.000331225	0.000794377	0.000794377	0.311386	0.000826866	0.000826866	0.000791287	0.000791287	0.000795873	0.000795873	0.000416684	0.000416684	0.000422482	0.000422482	0.167682	0.000415063	0.000415063	0.000417469	0.000417469	0.000582807	0.000582807	0.000590917	0.000590917	0.000606644	0.000606644	0.224442	0.000583905	0.000583905	0.000736975	0.000736975	0.00074723	0.00074723	0.000767117	0.000767117	0.000734109	0.000734109	0.285458	0.000583725	0.00198332	0.00469756	0.000192493	0.000773193	0.00580337	0.0194475	0.0448679	0.00192123	0.0076726	1.29701	3.11649	1.63473	2.28646	2.89129	1.29701	3.11649	1.63473	2.28646	2.89129	0.130493	0.317803	0.171026	0.22917	0.291428
1710	-792.4924	-1007.645	215.1525	0.02897967	0.125903	0.000468237	0.000468237	0.000473447	0.000473447	0.000464701	0.000464701	0.000465585	0.000465585	0.00117217	0.00117217	0.313235	0.00118155	0.00118155	0.00115972	0.00115972	0.00116193	0.00116193	0.000731967	0.000731967	0.000729706	0.000729706	0.197778	0.000724194	0.000724194	0.000725573	0.000725573	0.000746454	0.000746454	0.000744148	0.000744148	0.000752427	0.000752427	0.197966	0.000739933	0.000739933	0.00109899	0.00109899	0.00109559	0.00109559	0.00110778	0.00110778	0.00108732	0.00108732	0.292017	0.0015628	0.00124899	0.00237541	0.000484262	0.000675497	0.0153876	0.0123359	0.0232029	0.00481928	0.00670965	1.27665	3.18604	1.98954	2.02892	2.98714	1.27665	3.18604	1.98954	2.02892	2.98714	0.129647	0.322586	0.203601	0.203932	0.300796
1720	-793.3976	-1005.211	211.8133	0.01946267	0.140915	0.000352184	0.000352184	0.000356104	0.000356104	0.00034891	0.00034891	0.000349956	0.000349956	0.000770578	0.000770578	0.312848	0.000784855	0.000784855	0.000768999	0.000768999	0.000771305	0.000771305	0.000439829	0.000439829	0.000443047	0.000443047	0.180555	0.000438928	0.000438928	0.000440244	0.000440244	0.000555824	0.000555824	0.000559889	0.000559889	0.000566122	0.000566122	0.223562	0.000556348	0.000556348	0.000766077	0.000766077	0.00077168	0.00077168	0.00078027	0.00078027	0.000764507	0.000764507	0.309053	0.000379194	0.00111341	0.00223897	0.000173468	0.000473842	0.00377761	0.0110115	0.0218994	0.00173167	0.00471608	1.43169	3.15544	1.80106	2.27605	3.13701	1.43169	3.15544	1.80106	2.27605	3.13701	0.143729	0.31904	0.184079	0.228038	0.315218
1730	-787.7088	-1009.323	221.6137	0.04341527	0.13493	0.000766257	0.000766257	0.000772801	0.000772801	0.000760998	0.000760998	0.000775179	0.000775179	0.00187358	0.00187358	0.330583	0.00189149	0.00189149	0.0018626	0.0018626	0.00189731	0.00189731	0.00113008	0.00113008	0.00113122	0.00113122	0.201099	0.00112345	0.00112345	0.00114439	0.00114439	0.00117863	0.00117863	0.00117982	0.00117982	0.00118989	0.00118989	0.206536	0.00119356	0.00119356	0.00143355	0.00143355	0.00143499	0.00143499	0.00144725	0.00144725	0.00142514	0.00142514	0.255887	0.000840555	0.000942205	0.00180429	0.000249377	0.00211759	0.00833549	0.0093341	0.0177231	0.00248756	0.0207368	1.39878	3.42361	2.065	2.15372	2.61954	1.39878	3.42361	2.065	2.15372	2.61954	0.14108	0.345633	0.210158	0.216019	0.267369
1740	-796.7945	-1007.468	210.6731	0.02518192	0.136407	0.000440284	0.000440284	0.000441247	0.000441247	0.000439841	0.000439841	0.000442134	0.000442134	0.00118551	0.00118551	0.366985	0.00118761	0.00118761	0.00118382	0.00118382	0.00118999	0.00118999	0.000748345	0.000748345	0.000748035	0.000748035	0.232164	0.000747282	0.000747282	0.000751177	0.000751177	0.000755164	0.000755164	0.000754851	0.000754851	0.000756502	0.000756502	0.233533	0.000758022	0.000758022	0.000904298	0.000904298	0.000903923	0.000903923	0.000905901	0.000905901	0.000903014	0.000903014	0.28111	0.000569139	0.000527435	0.000747359	0.000426325	0.000949734	0.00565918	0.00524668	0.00741815	0.00424516	0.00940798	1.39139	3.7449	2.36395	2.38549	2.85659	1.39139	3.7449	2.36395	2.38549	2.85659	0.139934	0.376479	0.238154	0.239582	0.288345
1750	-789.0359	-1012.701	223.6651	0.02379247	0.0970928	0.000290569	0.000290569	0.000293313	0.000293313	0.000286368	0.000286368	0.000288436	0.000288436	0.000971937	0.000971937	0.31339	0.000963774	0.000963774	0.000940953	0.000940953	0.00094775	0.00094775	0.000613691	0.000613691	0.000602844	0.000602844	0.199747	0.000594128	0.000594128	0.00059842	0.00059842	0.000581785	0.000581785	0.000571502	0.000571502	0.000576899	0.000576899	0.184878	0.000567308	0.000567308	0.000882097	0.000882097	0.000866506	0.000866506	0.00087469	0.00087469	0.000853977	0.000853977	0.282335	0.00347947	0.00165037	0.00261045	0.000180666	0.000904394	0.0336248	0.0162358	0.0254404	0.0018034	0.00896288	0.961149	3.15816	1.9941	1.89042	2.86624	0.961149	3.15816	1.9941	1.89042	2.86624	0.0994102	0.321039	0.204565	0.189473	0.28929
1760	-783.2946	-1004.86	221.5659	0.02859508	0.130167	0.00048448	0.00048448	0.000484087	0.000484087	0.000476167	0.000476167	0.00047982	0.00047982	0.00103461	0.00103461	0.284413	0.00104568	0.00104568	0.00102857	0.00102857	0.00103646	0.00103646	0.00071636	0.00071636	0.000724611	0.000724611	0.196767	0.000712177	0.000712177	0.00071764	0.00071764	0.000773477	0.000773477	0.000782386	0.000782386	0.000781751	0.000781751	0.208979	0.000774859	0.000774859	0.000930515	0.000930515	0.000941232	0.000941232	0.000940469	0.000940469	0.000925081	0.000925081	0.253336	0.000868777	0.00203054	0.00194779	0.000279728	0.001049	0.00861295	0.0199013	0.0191058	0.00278947	0.0103811	1.32845	2.86959	1.98689	2.14531	2.58086	1.32845	2.86959	1.98689	2.14531	2.58086	0.134016	0.292704	0.202508	0.215204	0.260811
1770	-793.0674	-1008.317	215.2497	0.03313239	0.13428	0.000582186	0.000582186	0.000578072	0.000578072	0.000573487	0.000573487	0.000578071	0.000578071	0.00124945	0.00124945	0.295241	0.00125572	0.00125572	0.00124576	0.00124576	0.00125572	0.00125572	0.000719622	0.000719622	0.000728384	0.000728384	0.168844	0.000717501	0.000717501	0.000723235	0.000723235	0.00095344	0.00095344	0.000965048	0.000965048	0.000958229	0.000958229	0.22193	0.000958227	0.000958227	0.00121079	0.00121079	0.00122553	0.00122553	0.00121687	0.00121687	0.00120722	0.00120722	0.284085	0.000642016	0.00186733	0.00114753	0.000345305	0.00114731	0.0063792	0.018331	0.0113451	0.00344117	0.011343	1.37995	2.99761	1.72648	2.28745	2.90487	1.37995	2.99761	1.72648	2.28745	2.90487	0.138903	0.305255	0.174621	0.229599	0.293805
