Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
3970	-791.1129	-1011.495	220.382	0.03308064	0.142672	0.000624935	0.000624935	0.000616318	0.000616318	0.000606351	0.000606351	0.00061325	0.00061325	0.00117695	0.00117695	0.281881	0.00118886	0.00118886	0.00116963	0.00116963	0.00118294	0.00118294	0.000858922	0.000858922	0.000879741	0.000879741	0.202876	0.000853581	0.000853581	0.000863292	0.000863292	0.000881036	0.000881036	0.000902391	0.000902391	0.000889948	0.000889948	0.204734	0.000885518	0.000885518	0.00102053	0.00102053	0.00104526	0.00104526	0.00103085	0.00103085	0.00101418	0.00101418	0.239848	0.000886952	0.00333227	0.00190746	0.000259539	0.00140018	0.00879154	0.0322481	0.0187176	0.00258867	0.0138084	1.46256	2.82124	2.0589	2.11191	2.44628	1.46256	2.82124	2.0589	2.11191	2.44628	0.147594	0.291318	0.209787	0.211852	0.248069
3980	-780.3511	-1003.55	223.1986	0.02715444	0.134818	0.000471343	0.000471343	0.000477377	0.000477377	0.000469065	0.000469065	0.000473022	0.000473022	0.00121328	0.00121328	0.348444	0.0012313	0.0012313	0.00120986	0.00120986	0.00122007	0.00122007	0.000679513	0.000679513	0.000680893	0.000680893	0.19765	0.000677602	0.000677602	0.000683319	0.000683319	0.000762311	0.000762311	0.000763858	0.000763858	0.000773638	0.000773638	0.217872	0.000766581	0.000766581	0.000824381	0.000824381	0.000826054	0.000826054	0.000836631	0.000836631	0.000822062	0.000822062	0.2376	0.000674894	0.000879284	0.00217089	0.000391773	0.00123879	0.0067037	0.0087162	0.0212477	0.00390244	0.0122363	1.37652	3.55048	1.9885	2.2308	2.41244	1.37652	3.55048	1.9885	2.2308	2.41244	0.1386	0.358193	0.203093	0.224005	0.244218
3990	-785.7834	-1009.183	223.3995	0.0217168	0.139831	0.000388851	0.000388851	0.000390907	0.000390907	0.00038426	0.00038426	0.000389849	0.000389849	0.000889431	0.000889431	0.321224	0.000896067	0.000896067	0.000880829	0.000880829	0.00089364	0.00089364	0.000581337	0.000581337	0.000582593	0.000582593	0.211064	0.000575715	0.000575715	0.000584088	0.000584088	0.000642224	0.000642224	0.000643611	0.000643611	0.000647015	0.000647015	0.229205	0.000645263	0.000645263	0.000768974	0.000768974	0.000770635	0.000770635	0.000774711	0.000774711	0.000761537	0.000761537	0.278433	0.00111441	0.00133292	0.00186885	0.000136547	0.00159292	0.0110212	0.0131539	0.0183457	0.00136361	0.0156794	1.4136	3.24036	2.11792	2.33974	2.80151	1.4136	3.24036	2.11792	2.33974	2.80151	0.142939	0.328344	0.215712	0.234361	0.284585
4000	-789.8961	-1007.834	217.938	0.02046414	0.13909	0.000371177	0.000371177	0.000372089	0.000372089	0.000362283	0.000362283	0.000368103	0.000368103	0.000709661	0.000709661	0.277696	0.000726971	0.000726971	0.000707815	0.000707815	0.000719185	0.000719185	0.000470429	0.000470429	0.000480723	0.000480723	0.184534	0.000469205	0.000469205	0.000476742	0.000476742	0.000581332	0.000581332	0.000594053	0.000594053	0.000595512	0.000595512	0.222029	0.000589133	0.000589133	0.000626568	0.000626568	0.000640279	0.000640279	0.000641851	0.000641851	0.000624938	0.000624938	0.24315	0.000466911	0.0026654	0.00291749	0.000205476	0.00181512	0.00464741	0.0259621	0.0283479	0.00205054	0.0178276	1.41336	2.76137	1.83049	2.26203	2.43804	1.41336	2.76137	1.83049	2.26203	2.43804	0.142038	0.283423	0.188328	0.226749	0.248217
4010	-791.053	-1006.173	215.1202	0.02809733	0.134775	0.00049012	0.00049012	0.000491392	0.000491392	0.000485516	0.000485516	0.00049027	0.00049027	0.00123707	0.00123707	0.344493	0.00124813	0.00124813	0.0012332	0.0012332	0.00124528	0.00124528	0.00071349	0.00071349	0.000718005	0.000718005	0.199205	0.000711261	0.000711261	0.000718224	0.000718224	0.000840202	0.000840202	0.000845518	0.000845518	0.000847712	0.000847712	0.231778	0.000845776	0.000845776	0.000948437	0.000948437	0.000954438	0.000954438	0.000956914	0.000956914	0.000945473	0.000945473	0.264197	0.000668591	0.00130555	0.00156842	0.000354048	0.0013365	0.00664151	0.0128873	0.0154421	0.00352799	0.0131887	1.37751	3.49884	2.01799	2.37637	2.6825	1.37751	3.49884	2.01799	2.37637	2.6825	0.13869	0.354421	0.204927	0.238536	0.271808
4020	-789.5078	-1008.038	218.5299	0.03156505	0.136115	0.000552762	0.000552762	0.000557067	0.000557067	0.000549279	0.000549279	0.000557392	0.000557392	0.00127402	0.00127402	0.311686	0.00127977	0.00127977	0.00126188	0.00126188	0.00128052	0.00128052	0.000802247	0.000802247	0.000799641	0.000799641	0.197796	0.000794602	0.000794602	0.000806338	0.000806338	0.000828446	0.000828446	0.000825755	0.000825755	0.000832186	0.000832186	0.2014	0.000832671	0.000832671	0.000940279	0.000940279	0.000937225	0.000937225	0.000944525	0.000944525	0.000931319	0.000931319	0.231964	0.00135082	0.00102164	0.0018084	0.00038499	0.00186765	0.0133281	0.0101131	0.0177628	0.00383514	0.018334	1.38678	3.18591	2.00615	2.07167	2.35133	1.38678	3.18591	2.00615	2.07167	2.35133	0.140548	0.321879	0.204202	0.208038	0.23947
4030	-796.9967	-1012.371	215.3747	0.02135843	0.130981	0.000360074	0.000360074	0.000383723	0.000383723	0.000356796	0.000356796	0.000360017	0.000360017	0.000932945	0.000932945	0.344611	0.00100187	0.00100187	0.000931564	0.000931564	0.000939974	0.000939974	0.000277039	0.000277039	0.00027917	0.00027917	0.109054	0.000276629	0.000276629	0.000279126	0.000279126	0.000566507	0.000566507	0.000570865	0.000570865	0.000608359	0.000608359	0.207351	0.000570775	0.000570775	0.000696047	0.000696047	0.000701402	0.000701402	0.00074747	0.00074747	0.000695017	0.000695017	0.257065	0.000435209	0.0012079	0.0078552	0.000286547	0.00119191	0.00433323	0.0119349	0.072831	0.00285728	0.0117787	1.33259	3.47929	1.03318	2.11271	2.59581	1.33259	3.47929	1.03318	2.11271	2.59581	0.133902	0.352224	0.111278	0.211984	0.262745
4040	-784.2607	-1005.808	221.5473	0.02097135	0.136173	0.000366348	0.000366348	0.000376107	0.000376107	0.000363611	0.000363611	0.00036872	0.00036872	0.000878429	0.000878429	0.329631	0.000906124	0.000906124	0.000876017	0.000876017	0.000888326	0.000888326	0.000440714	0.000440714	0.000442812	0.000442812	0.169784	0.000439504	0.000439504	0.00044568	0.00044568	0.000581293	0.000581293	0.000584061	0.000584061	0.00059962	0.00059962	0.216501	0.000587843	0.000587843	0.000690544	0.000690544	0.000693831	0.000693831	0.000712315	0.000712315	0.000688648	0.000688648	0.260805	0.000590987	0.00106989	0.00376239	0.000314848	0.00172438	0.00587515	0.0105857	0.0362597	0.0031386	0.0169515	1.38272	3.33128	1.67133	2.20445	2.61876	1.38272	3.33128	1.67133	2.20445	2.61876	0.139122	0.336729	0.173321	0.221207	0.266376
4050	-789.3097	-1008.975	219.6653	0.01599747	0.125225	0.000256324	0.000256324	0.000259026	0.000259026	0.000253388	0.000253388	0.000256105	0.000256105	0.0006744	0.0006744	0.334261	0.000686443	0.000686443	0.000671503	0.000671503	0.000678702	0.000678702	0.000380398	0.000380398	0.000383153	0.000383153	0.190529	0.000378764	0.000378764	0.000382825	0.000382825	0.000446023	0.000446023	0.000449252	0.000449252	0.000453988	0.000453988	0.218535	0.000448868	0.000448868	0.000529551	0.000529551	0.000533386	0.000533386	0.000539008	0.000539008	0.000527276	0.000527276	0.262243	0.000670889	0.00139981	0.00246862	0.000238339	0.00131301	0.00666418	0.0138048	0.0240915	0.00237773	0.0129599	1.26413	3.35006	1.88962	2.2156	2.63053	1.26413	3.35006	1.88962	2.2156	2.63053	0.127275	0.339683	0.193579	0.222132	0.266502
4060	-791.3812	-1007.424	216.0429	0.02693613	0.146815	0.000517605	0.000517605	0.000521029	0.000521029	0.000507938	0.000507938	0.000518133	0.000518133	0.000950768	0.000950768	0.279959	0.000975128	0.000975128	0.000950627	0.000950627	0.000969709	0.000969709	0.000576476	0.000576476	0.000587361	0.000587361	0.170869	0.00057639	0.00057639	0.00058796	0.00058796	0.000702943	0.000702943	0.000716217	0.000716217	0.000720954	0.000720954	0.20312	0.000716947	0.000716947	0.000832457	0.000832457	0.000848176	0.000848176	0.000853785	0.000853785	0.000832333	0.000832333	0.245372	0.000369502	0.00226477	0.0029411	0.000354656	0.00236905	0.00368142	0.0221461	0.0285707	0.00353403	0.0231423	1.50324	2.81337	1.70582	2.08005	2.46328	1.50324	2.81337	1.70582	2.08005	2.46328	0.150945	0.287652	0.175526	0.208834	0.252105
4070	-797.1163	-1012.144	215.028	0.02312138	0.147782	0.000447971	0.000447971	0.000454026	0.000454026	0.000436293	0.000436293	0.000442669	0.000442669	0.00078189	0.00078189	0.270775	0.000811937	0.000811937	0.000780225	0.000780225	0.000791627	0.000791627	0.000491479	0.000491479	0.00050356	0.00050356	0.172504	0.000490433	0.000490433	0.000497599	0.000497599	0.000613879	0.000613879	0.000628969	0.000628969	0.00063747	0.00063747	0.20705	0.000621524	0.000621524	0.000700284	0.000700284	0.000717498	0.000717498	0.000727195	0.000727195	0.000698793	0.000698793	0.239644	0.000337421	0.00280386	0.00419334	0.000123853	0.00158695	0.00336287	0.0272738	0.0402458	0.001237	0.0156216	1.50771	2.69624	1.6948	2.11688	2.41483	1.50771	2.69624	1.6948	2.11688	2.41483	0.151344	0.277106	0.17647	0.212053	0.245331
4080	-793.3711	-1008.011	214.6397	0.03085408	0.124244	0.000494171	0.000494171	0.000492068	0.000492068	0.000485901	0.000485901	0.000491055	0.000491055	0.0011671	0.0011671	0.293118	0.00116151	0.00116151	0.00114695	0.00114695	0.00115912	0.00115912	0.000627461	0.000627461	0.000627126	0.000627126	0.156917	0.000616631	0.000616631	0.000623172	0.000623172	0.000871572	0.000871572	0.000871107	0.000871107	0.0008674	0.0008674	0.215233	0.000865614	0.000865614	0.000966286	0.000966286	0.00096577	0.00096577	0.00096166	0.00096166	0.000949607	0.000949607	0.241153	0.00222819	0.00217361	0.00173882	0.000463605	0.00152929	0.0217962	0.0212737	0.017091	0.00461466	0.0150625	1.25405	2.96015	1.59145	2.2106	2.45083	1.25405	2.96015	1.59145	2.2106	2.45083	0.128171	0.302387	0.161906	0.222184	0.24884
4090	-795.8022	-1012.502	216.6999	0.03941329	0.120545	0.000627491	0.000627491	0.000622942	0.000622942	0.000611402	0.000611402	0.000629557	0.000629557	0.00142702	0.00142702	0.282394	0.00143784	0.00143784	0.00141121	0.00141121	0.00145311	0.00145311	0.0010503	0.0010503	0.001066	0.001066	0.206338	0.00103866	0.00103866	0.00106951	0.00106951	0.00100302	0.00100302	0.00101801	0.00101801	0.00101063	0.00101063	0.193399	0.00102136	0.00102136	0.00106792	0.00106792	0.00108387	0.00108387	0.00107602	0.00107602	0.00105608	0.00105608	0.212026	0.00145166	0.00296772	0.00222118	0.000327565	0.00330663	0.0143089	0.0288219	0.0217291	0.00326496	0.0320079	1.23696	2.85508	2.10137	2.00677	2.13661	1.23696	2.85508	2.10137	2.00677	2.13661	0.125528	0.293852	0.214787	0.201505	0.220594
4100	-781.0129	-1005.943	224.93	0.02597371	0.134801	0.000455618	0.000455618	0.000464172	0.000464172	0.000449251	0.000449251	0.000455108	0.000455108	0.000997014	0.000997014	0.303292	0.00102994	0.00102994	0.000996835	0.000996835	0.00100983	0.00100983	0.000570338	0.000570338	0.000578316	0.000578316	0.176754	0.000570235	0.000570235	0.000577669	0.000577669	0.000721624	0.000721624	0.000731719	0.000731719	0.000745457	0.000745457	0.216451	0.0007309	0.0007309	0.000779462	0.000779462	0.000790366	0.000790366	0.000805205	0.000805205	0.000779321	0.000779321	0.236847	0.000383641	0.00178798	0.00369906	0.000365557	0.00167406	0.00382175	0.0175657	0.0356711	0.00364226	0.016465	1.37867	3.0591	1.74995	2.21413	2.3916	1.37867	3.0591	1.74995	2.21413	2.3916	0.138449	0.31136	0.181348	0.22231	0.243156
4110	-783.5303	-1008.041	224.5105	0.03617511	0.12682	0.00059955	0.00059955	0.000596883	0.000596883	0.000592035	0.000592035	0.000593858	0.000593858	0.00146716	0.00146716	0.315116	0.00147182	0.00147182	0.00145987	0.00145987	0.00146436	0.00146436	0.000944064	0.000944064	0.0009513	0.0009513	0.201864	0.000939377	0.000939377	0.000942269	0.000942269	0.000845466	0.000845466	0.000851946	0.000851946	0.000848156	0.000848156	0.179313	0.000843858	0.000843858	0.00124518	0.00124518	0.00125473	0.00125473	0.00124914	0.00124914	0.001239	0.001239	0.264901	0.000946463	0.00172018	0.00126766	0.000445256	0.000754449	0.00937589	0.0169109	0.0125179	0.00443283	0.00748799	1.30346	3.21414	2.06819	1.85219	2.72786	1.30346	3.21414	2.06819	1.85219	2.72786	0.131585	0.326842	0.209418	0.186092	0.274878
4120	-782.9703	-1004.078	221.1077	0.02747935	0.131244	0.000468669	0.000468669	0.00046659	0.00046659	0.000461129	0.000461129	0.000464182	0.000464182	0.00104719	0.00104719	0.299762	0.00105405	0.00105405	0.00104172	0.00104172	0.00104861	0.00104861	0.000708462	0.000708462	0.000716283	0.000716283	0.2019	0.00070476	0.00070476	0.000709425	0.000709425	0.000786886	0.000786886	0.000795574	0.000795574	0.000792044	0.000792044	0.221625	0.000787956	0.000787956	0.000941626	0.000941626	0.000952021	0.000952021	0.000947797	0.000947797	0.000936705	0.000936705	0.266963	0.000858295	0.00197177	0.00151935	0.000331271	0.00099544	0.00850991	0.0193365	0.0149662	0.00330177	0.00985629	1.33804	3.02272	2.04498	2.27135	2.71801	1.33804	3.02272	2.04498	2.27135	2.71801	0.134965	0.308145	0.207578	0.22795	0.274519
4130	-787.7094	-1007.389	219.6796	0.03575396	0.145493	0.000680683	0.000680683	0.000682294	0.000682294	0.000670603	0.000670603	0.000680037	0.000680037	0.00131011	0.00131011	0.285311	0.00132554	0.00132554	0.00130282	0.00130282	0.00132115	0.00132115	0.000843672	0.000843672	0.000851592	0.000851592	0.184167	0.00083898	0.00083898	0.000850783	0.000850783	0.000945008	0.000945008	0.000953878	0.000953878	0.000956136	0.000956136	0.202753	0.000952972	0.000952972	0.00102977	0.00102977	0.00103944	0.00103944	0.0010419	0.0010419	0.00102405	0.00102405	0.224048	0.000937232	0.00188468	0.00212585	0.000375822	0.00178794	0.0092853	0.0184981	0.020816	0.00374415	0.0175653	1.49486	2.90417	1.8702	2.09484	2.28274	1.49486	2.90417	1.8702	2.09484	2.28274	0.15092	0.29583	0.190937	0.210369	0.232318
4140	-789.3266	-1008.291	218.9648	0.0461959	0.13062	0.000798623	0.000798623	0.000798207	0.000798207	0.000787374	0.000787374	0.000797206	0.000797206	0.00180439	0.00180439	0.300992	0.00182131	0.00182131	0.00179659	0.00179659	0.00181902	0.00181902	0.00093971	0.00093971	0.000949015	0.000949015	0.156672	0.000935647	0.000935647	0.000947331	0.000947331	0.00136772	0.00136772	0.00138127	0.00138127	0.00138055	0.00138055	0.224938	0.00137882	0.00137882	0.00142557	0.00142557	0.00143968	0.00143968	0.00143893	0.00143893	0.00141941	0.00141941	0.237379	0.000706814	0.001704	0.00165108	0.000271447	0.0015236	0.00701853	0.0167545	0.0162426	0.00270712	0.0150073	1.35985	3.10283	1.61593	2.35194	2.45141	1.35985	3.10283	1.61593	2.35194	2.45141	0.136982	0.315475	0.164216	0.235955	0.248826
4150	-779.5022	-1002.758	223.2554	0.02279171	0.137898	0.000405556	0.000405556	0.000409316	0.000409316	0.000400808	0.000400808	0.000402446	0.000402446	0.00091594	0.00091594	0.316928	0.000932541	0.000932541	0.000913158	0.000913158	0.00091689	0.00091689	0.000570781	0.000570781	0.000575788	0.000575788	0.199329	0.000569047	0.000569047	0.000571373	0.000571373	0.000626502	0.000626502	0.000631997	0.000631997	0.000637857	0.000637857	0.21424	0.000627151	0.000627151	0.000858678	0.000858678	0.000866211	0.000866211	0.000874241	0.000874241	0.00085607	0.00085607	0.294836	0.000561034	0.00144319	0.00238369	0.000255548	0.000665348	0.00557904	0.0142266	0.0232819	0.00254897	0.0066095	1.40327	3.19706	1.99229	2.18678	2.99719	1.40327	3.19706	1.99229	2.18678	2.99719	0.141134	0.324285	0.203903	0.219287	0.301747
4160	-786.5926	-1007.953	221.3601	0.0283496	0.13075	0.000480656	0.000480656	0.000489107	0.000489107	0.000475946	0.000475946	0.00048082	0.00048082	0.00111976	0.00111976	0.309473	0.00114852	0.00114852	0.00111762	0.00111762	0.00112906	0.00112906	0.00068453	0.00068453	0.000689982	0.000689982	0.192513	0.000683221	0.000683221	0.000690218	0.000690218	0.000749153	0.000749153	0.00075512	0.00075512	0.000768396	0.000768396	0.205018	0.000755377	0.000755377	0.00097277	0.00097277	0.000980517	0.000980517	0.000997756	0.000997756	0.000970909	0.000970909	0.268941	0.000354193	0.00115347	0.00293193	0.000162202	0.00118799	0.00352943	0.0114032	0.0284841	0.0016194	0.0117404	1.3409	3.1487	1.92486	2.10658	2.73538	1.3409	3.1487	1.92486	2.10658	2.73538	0.134603	0.318503	0.198009	0.211074	0.276785
4170	-783.3996	-1008.688	225.2887	0.03472223	0.130611	0.000595784	0.000595784	0.000600665	0.000600665	0.000582618	0.000582618	0.000595602	0.000595602	0.00123775	0.00123775	0.279261	0.00126596	0.00126596	0.00122792	0.00122792	0.00125529	0.00125529	0.000772955	0.000772955	0.000784149	0.000784149	0.175824	0.000766821	0.000766821	0.00078391	0.00078391	0.000974649	0.000974649	0.000988765	0.000988765	0.000996866	0.000996866	0.215042	0.000988463	0.000988463	0.00100904	0.00100904	0.00102366	0.00102366	0.00103204	0.00103204	0.00100104	0.00100104	0.227592	0.0010495	0.00251295	0.00335287	0.000247591	0.0024817	0.010386	0.0245135	0.032441	0.00246979	0.024216	1.33904	2.82215	1.76239	2.22227	2.30069	1.33904	2.82215	1.76239	2.22227	2.30069	0.13536	0.289235	0.182039	0.222939	0.235723
4180	-792.0726	-1009.968	217.8951	0.03372568	0.144929	0.000644836	0.000644836	0.000646806	0.000646806	0.000632333	0.000632333	0.000637498	0.000637498	0.00125683	0.00125683	0.293784	0.00128565	0.00128565	0.00125688	0.00125688	0.00126715	0.00126715	0.000660371	0.000660371	0.000673458	0.000673458	0.154834	0.0006604	0.0006604	0.000665794	0.000665794	0.000852813	0.000852813	0.000869714	0.000869714	0.000872371	0.000872371	0.19548	0.000859816	0.000859816	0.00109423	0.00109423	0.00111591	0.00111591	0.00111932	0.00111932	0.00109428	0.00109428	0.252865	0.000339487	0.00232797	0.00264058	0.000343908	0.00116343	0.00338338	0.0227501	0.0257265	0.0034273	0.0115005	1.4948	2.97121	1.56115	2.0161	2.58681	1.4948	2.97121	1.56115	2.0161	2.58681	0.150052	0.303917	0.160154	0.20239	0.261713
4190	-786.5423	-1004.007	217.4652	0.02659212	0.144811	0.000499159	0.000499159	0.000500169	0.000500169	0.000493003	0.000493003	0.000496399	0.000496399	0.00103648	0.00103648	0.306382	0.00104836	0.00104836	0.00103334	0.00103334	0.00104045	0.00104045	0.000706806	0.000706806	0.00071346	0.00071346	0.209353	0.000704661	0.000704661	0.000709515	0.000709515	0.000760312	0.000760312	0.00076747	0.00076747	0.000769023	0.000769023	0.221975	0.000763227	0.000763227	0.000888517	0.000888517	0.000896882	0.000896882	0.000898696	0.000898696	0.000885821	0.000885821	0.261191	0.000647515	0.00159506	0.00180061	0.000342085	0.00103328	0.00643349	0.0157002	0.0176876	0.00340918	0.0102271	1.4781	3.0981	2.11268	2.27262	2.65583	1.4781	3.0981	2.11268	2.27262	2.65583	0.148788	0.314699	0.215022	0.228095	0.268331
4200	-794.1911	-1007.757	213.5661	0.02218085	0.149666	0.000426891	0.000426891	0.000434056	0.000434056	0.000423103	0.000423103	0.000426043	0.000426043	0.000853552	0.000853552	0.302806	0.000873017	0.000873017	0.000850988	0.000850988	0.000856901	0.000856901	0.000523504	0.000523504	0.000526604	0.000526604	0.188835	0.000521931	0.000521931	0.000525558	0.000525558	0.0006684	0.0006684	0.000672358	0.000672358	0.000683643	0.000683643	0.235018	0.000671023	0.000671023	0.000798159	0.000798159	0.000802885	0.000802885	0.000816361	0.000816361	0.000795761	0.000795761	0.282592	0.000662293	0.00125832	0.00295787	0.000359848	0.00105719	0.00657936	0.0124268	0.0287289	0.00358558	0.0104613	1.52054	3.05827	1.87571	2.39487	2.85979	1.52054	3.05827	1.87571	2.39487	2.85979	0.153086	0.309675	0.193031	0.240408	0.289019
4210	-782.3673	-1003.419	221.0519	0.03620088	0.128581	0.000607035	0.000607035	0.000608664	0.000608664	0.000601764	0.000601764	0.000607035	0.000607035	0.00152221	0.00152221	0.326006	0.00153473	0.00153473	0.00151733	0.00151733	0.00153062	0.00153062	0.000955247	0.000955247	0.00096053	0.00096053	0.205131	0.000952189	0.000952189	0.00096053	0.00096053	0.0010289	0.0010289	0.00103459	0.00103459	0.00103737	0.00103737	0.218443	0.00103459	0.00103459	0.00119813	0.00119813	0.00120475	0.00120475	0.00120798	0.00120798	0.00119429	0.00119429	0.256599	0.000695335	0.00125218	0.00152382	0.000372886	0.00125219	0.00690533	0.0123669	0.0150094	0.00371501	0.0123671	1.32489	3.34068	2.09642	2.25806	2.62944	1.32489	3.34068	2.09642	2.25806	2.62944	0.13343	0.338216	0.212788	0.226714	0.266209
4220	-791.1425	-1010.531	219.3887	0.03127574	0.142694	0.000579008	0.000579008	0.000574159	0.000574159	0.000570933	0.000570933	0.000574732	0.000574732	0.00116941	0.00116941	0.291348	0.00116594	0.00116594	0.00115939	0.00115939	0.00116711	0.00116711	0.000839846	0.000839846	0.000844425	0.000844425	0.207487	0.000832649	0.000832649	0.000838189	0.000838189	0.000765688	0.000765688	0.000769863	0.000769863	0.000763416	0.000763416	0.188103	0.000764178	0.000764178	0.00114082	0.00114082	0.00114705	0.00114705	0.00113744	0.00113744	0.00113105	0.00113105	0.282127	0.00125048	0.00180253	0.000950088	0.000382842	0.00105075	0.0123503	0.0177062	0.00941146	0.00381382	0.0103982	1.45482	2.95429	2.1217	1.93436	2.88207	1.45482	2.95429	2.1217	1.93436	2.88207	0.147292	0.300671	0.214198	0.19423	0.291239
4230	-784.083	-1006.658	222.5749	0.03005818	0.128755	0.000500591	0.000500591	0.000508922	0.000508922	0.000496877	0.000496877	0.000505955	0.000505955	0.00123895	0.00123895	0.32101	0.00126419	0.00126419	0.00123427	0.00123427	0.00125682	0.00125682	0.000699087	0.000699087	0.000701653	0.000701653	0.184147	0.000696449	0.000696449	0.000709173	0.000709173	0.000840435	0.000840435	0.00084352	0.00084352	0.000857558	0.000857558	0.21614	0.00085256	0.00085256	0.000824616	0.000824616	0.000827643	0.000827643	0.000841417	0.000841417	0.000821504	0.000821504	0.215946	0.000691817	0.00106149	0.00274338	0.000311831	0.00214454	0.00687064	0.0105034	0.0267013	0.00310862	0.0209951	1.31833	3.27482	1.84784	2.22145	2.17964	1.31833	3.27482	1.84784	2.22145	2.17964	0.13278	0.330998	0.189759	0.222928	0.222577
4240	-789.8889	-1004.433	214.5442	0.03367442	0.127782	0.000555557	0.000555557	0.000561188	0.000561188	0.000553074	0.000553074	0.000556533	0.000556533	0.00151116	0.00151116	0.346254	0.00152357	0.00152357	0.00150154	0.00150154	0.00151093	0.00151093	0.000815193	0.000815193	0.00081364	0.00081364	0.18868	0.000810005	0.000810005	0.00081507	0.00081507	0.000905841	0.000905841	0.000904116	0.000904116	0.000913281	0.000913281	0.20663	0.000905704	0.000905704	0.0011298	0.0011298	0.00112764	0.00112764	0.00113907	0.00113907	0.00112261	0.00112261	0.259327	0.00103584	0.000843463	0.00186567	0.000392822	0.00102062	0.0102522	0.00836409	0.018315	0.00391284	0.0101031	1.30879	3.55323	1.91679	2.12993	2.65653	1.30879	3.55323	1.91679	2.12993	2.65653	0.132235	0.358348	0.195188	0.213887	0.268365
4250	-792.7008	-1010.998	218.2972	0.03578738	0.130319	0.000604644	0.000604644	0.00061621	0.00061621	0.00059681	0.00059681	0.00061223	0.00061223	0.00151656	0.00151656	0.326902	0.00154566	0.00154566	0.001497	0.001497	0.00153568	0.00153568	0.000811988	0.000811988	0.000812032	0.000812032	0.178375	0.000801512	0.000801512	0.000822221	0.000822221	0.000924669	0.000924669	0.00092472	0.00092472	0.000942408	0.000942408	0.196734	0.000936322	0.000936322	0.000970894	0.000970894	0.000970946	0.000970946	0.000989519	0.000989519	0.000958367	0.000958367	0.211906	0.00168771	0.00169323	0.00363848	0.000375723	0.00296917	0.016597	0.0166504	0.0351074	0.00374316	0.0288356	1.32913	3.3339	1.78501	2.03272	2.13434	1.32913	3.3339	1.78501	2.03272	2.13434	0.135179	0.339092	0.184871	0.20419	0.219685
4260	-786.339	-1003.245	216.9057	0.02563983	0.137232	0.00045429	0.00045429	0.000453809	0.000453809	0.000451123	0.000451123	0.000453228	0.000453228	0.00101309	0.00101309	0.309968	0.0010185	0.0010185	0.00101247	0.00101247	0.0010172	0.0010172	0.00073775	0.00073775	0.000742475	0.000742475	0.225484	0.000737299	0.000737299	0.000740739	0.000740739	0.00065366	0.00065366	0.000657846	0.000657846	0.00065715	0.00065715	0.198601	0.000656308	0.000656308	0.000817378	0.000817378	0.000822612	0.000822612	0.000821741	0.000821741	0.000816878	0.000816878	0.249501	0.000559098	0.00120305	0.0010959	0.000497529	0.000966462	0.00555989	0.0118875	0.0108402	0.00495066	0.00957211	1.4006	3.14343	2.28909	2.02818	2.53616	1.4006	3.14343	2.28909	2.02818	2.53616	0.140857	0.31809	0.231401	0.20385	0.256059
4270	-798.0826	-1013.352	215.269	0.0196505	0.127992	0.00032091	0.00032091	0.00031611	0.00031611	0.000313745	0.000313745	0.000320309	0.000320309	0.000698259	0.000698259	0.278875	0.000688285	0.000688285	0.000683134	0.000683134	0.000697427	0.000697427	0.000540385	0.000540385	0.000540753	0.000540753	0.212595	0.00052868	0.00052868	0.000539741	0.000539741	0.000541151	0.000541151	0.00054152	0.00054152	0.000533421	0.000533421	0.211303	0.000540506	0.000540506	0.000550248	0.000550248	0.000550623	0.000550623	0.000542388	0.000542388	0.000538329	0.000538329	0.21935	0.00246926	0.00253909	0.00100557	0.000249684	0.00234717	0.0240976	0.0247621	0.00995555	0.00249062	0.0229334	1.27412	2.77421	2.14697	2.15001	2.18616	1.27412	2.77421	2.14697	2.15001	2.18616	0.130535	0.284409	0.216894	0.215616	0.223713
