Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate[1]	ma_base_rate[2]	ma_base_rate[3]	ma_base_rate[4]	ma_base_rate[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
5280	-962.4925	-1013.374	50.88128	0.03544154	0.128338	0.000593716	0.000593716	0.000605931	0.000605931	0.000582673	0.000582673	0.00059333	0.00059333	0.00137287	0.00137287	0.301069	0.00141125	0.00141125	0.00135708	0.00135708	0.0013819	0.0013819	0.000636931	0.000636931	0.000641538	0.000641538	0.142552	0.000629605	0.000629605	0.000641121	0.000641121	0.00104694	0.00104694	0.00105451	0.00105451	0.00107621	0.00107621	0.225322	0.00105383	0.00105383	0.00100954	0.00100954	0.00101684	0.00101684	0.00103776	0.00103776	0.000997925	0.000997925	0.221246	0.00155498	0.00228962	0.00439419	0.00038702	0.00222317	0.0153117	0.0223837	0.0420923	0.00385528	0.0217482	5.10345e-06	0.000183288	0.000651149	0.000266582	6.6124e-05	1.31016	3.05144	1.41569	2.32701	2.24387	1.31016	3.05144	1.41569	2.32701	2.24387	0.133089	0.312115	0.14765	0.233785	0.22937
5290	-969.6169	-1019.21	49.59294	0.02932687	0.14452	0.000541102	0.000541102	0.00054145	0.00054145	0.000539021	0.000539021	0.000550033	0.000550033	0.00136398	0.00136398	0.358057	0.00135311	0.00135311	0.00134704	0.00134704	0.00137456	0.00137456	0.000690031	0.000690031	0.000684093	0.000684093	0.181256	0.000681462	0.000681462	0.000695385	0.000695385	0.000788103	0.000788103	0.000781321	0.000781321	0.000781825	0.000781825	0.206088	0.000794218	0.000794218	0.000798819	0.000798819	0.000791946	0.000791946	0.000792456	0.000792456	0.0007889	0.0007889	0.213158	0.00155208	0.00067827	0.000743106	0.000291107	0.00234003	0.0152835	0.006737	0.00737625	0.00290262	0.0228652	5.92037e-06	0.000384611	0.000336656	0.000195347	0.000243547	1.46611	3.6639	1.85355	2.11699	2.14577	1.46611	3.6639	1.85355	2.11699	2.14577	0.148864	0.368934	0.186758	0.212379	0.219503
5300	-955.788	-1007.925	52.13663	0.04015168	0.139965	0.000742052	0.000742052	0.000739731	0.000739731	0.000732527	0.000732527	0.000737642	0.000737642	0.00151046	0.00151046	0.292888	0.0015267	0.0015267	0.00151183	0.00151183	0.00152238	0.00152238	0.000994249	0.000994249	0.00100809	0.00100809	0.192189	0.00099515	0.00099515	0.0010021	0.0010021	0.00109084	0.00109084	0.00110603	0.00110603	0.00110257	0.00110257	0.208806	0.00109945	0.00109945	0.00139304	0.00139304	0.00141244	0.00141244	0.00140802	0.00140802	0.00139431	0.00139431	0.268515	0.000348463	0.00174544	0.00142721	0.000439399	0.00114075	0.00347253	0.0171549	0.0140712	0.00437476	0.0112789	6.74083e-06	0.000165581	0.000232439	0.000142294	8.57269e-05	1.45313	2.99906	1.97411	2.16589	2.76592	1.45313	2.99906	1.97411	2.16589	2.76592	0.145869	0.305031	0.200188	0.217604	0.279731
5310	-964.3134	-1011.26	46.94706	0.02903576	0.13592	0.000518889	0.000518889	0.000516159	0.000516159	0.000505501	0.000505501	0.00051479	0.00051479	0.00110177	0.00110177	0.301027	0.00111932	0.00111932	0.00109621	0.00109621	0.00111635	0.00111635	0.000690191	0.000690191	0.000704891	0.000704891	0.187582	0.000686703	0.000686703	0.000699323	0.000699323	0.000808145	0.000808145	0.000825357	0.000825357	0.000821014	0.000821014	0.215104	0.000818837	0.000818837	0.000921859	0.000921859	0.000941492	0.000941492	0.000936538	0.000936538	0.0009172	0.0009172	0.249881	0.00086704	0.00301529	0.00247325	0.000357281	0.00220153	0.00859587	0.0292703	0.0241355	0.00356009	0.0215411	5.88301e-06	0.000164546	0.000606721	3.0405e-05	0.000202861	1.38781	3.00954	1.88529	2.20748	2.51809	1.38781	3.00954	1.88529	2.20748	2.51809	0.14003	0.309894	0.193144	0.221651	0.257315
5320	-964.447	-1010.446	45.99891	0.02776422	0.133625	0.000486858	0.000486858	0.000491475	0.000491475	0.00047496	0.00047496	0.000480007	0.000480007	0.000926747	0.000926747	0.264989	0.000954885	0.000954885	0.000922798	0.000922798	0.000932604	0.000932604	0.000560194	0.000560194	0.000571781	0.000571781	0.161698	0.000557808	0.000557808	0.000563735	0.000563735	0.0007629	0.0007629	0.000778679	0.000778679	0.000786063	0.000786063	0.212809	0.000767721	0.000767721	0.000940804	0.000940804	0.000960263	0.000960263	0.000969369	0.000969369	0.000936796	0.000936796	0.265223	0.000754475	0.00283844	0.00381362	0.000325238	0.00139126	0.00748826	0.0276009	0.0367353	0.00324183	0.0137217	1.22452e-05	0.000476024	0.000776407	0.000132249	0.000272294	1.36412	2.65034	1.60206	2.18176	2.69054	1.36412	2.65034	1.60206	2.18176	2.69054	0.137492	0.272463	0.166205	0.218999	0.272838
5330	-960.2509	-1010.376	50.12555	0.02862928	0.145219	0.000537247	0.000537247	0.000542547	0.000542547	0.0005318	0.0005318	0.000537177	0.000537177	0.00121535	0.00121535	0.33127	0.00123248	0.00123248	0.00120807	0.00120807	0.00122028	0.00122028	0.000811633	0.000811633	0.000815031	0.000815031	0.22341	0.000806768	0.000806768	0.000814925	0.000814925	0.000796011	0.000796011	0.000799344	0.000799344	0.00080723	0.00080723	0.21477	0.000799241	0.000799241	0.000902462	0.000902462	0.00090624	0.00090624	0.00091518	0.00091518	0.000897053	0.000897053	0.245953	0.00085624	0.00127852	0.00227764	0.000251738	0.00126537	0.0084897	0.0126238	0.0222691	0.00251106	0.0124956	7.2944e-06	0.00022963	0.00059129	0.000307665	0.000107275	1.4823	3.36728	2.24872	2.20544	2.50038	1.4823	3.36728	2.24872	2.20544	2.50038	0.149517	0.341022	0.229906	0.221173	0.253194
5340	-964.7369	-1012.992	48.2553	0.02526942	0.143387	0.000472	0.000472	0.000476221	0.000476221	0.000464103	0.000464103	0.000477774	0.000477774	0.00103463	0.00103463	0.324323	0.00106039	0.00106039	0.00103341	0.00103341	0.00106385	0.00106385	0.000534168	0.000534168	0.000542613	0.000542613	0.168942	0.000533535	0.000533535	0.000549252	0.000549252	0.000764937	0.000764937	0.00077703	0.00077703	0.000783979	0.000783979	0.235771	0.000786537	0.000786537	0.000732702	0.000732702	0.000744286	0.000744286	0.000750943	0.000750943	0.000731834	0.000731834	0.232488	0.000377923	0.00196485	0.00287681	0.000258928	0.00321238	0.003765	0.0192699	0.0279636	0.0025826	0.031124	3.87913e-06	0.000158956	0.000352734	0.000128494	0.000496075	1.4655	3.2632	1.68475	2.41258	2.31092	1.4655	3.2632	1.68475	2.41258	2.31092	0.147167	0.332708	0.173261	0.241996	0.238408
5350	-956.8549	-1008.934	52.07876	0.03009053	0.136978	0.000536597	0.000536597	0.000542779	0.000542779	0.000529463	0.000529463	0.000539834	0.000539834	0.00118055	0.00118055	0.307514	0.00120628	0.00120628	0.00117669	0.00117669	0.00119973	0.00119973	0.000675636	0.000675636	0.0006825	0.0006825	0.17802	0.000673426	0.000673426	0.000686617	0.000686617	0.000863474	0.000863474	0.000872246	0.000872246	0.000882295	0.000882295	0.221931	0.000877508	0.000877508	0.000824527	0.000824527	0.000832904	0.000832904	0.000842499	0.000842499	0.00082183	0.00082183	0.216072	0.000773133	0.00179696	0.00296966	0.000443589	0.00241106	0.00767202	0.0176524	0.0288401	0.0044163	0.0235429	8.29171e-06	0.000182094	0.000527527	0.000134305	0.000119421	1.40144	3.11457	1.78249	2.27806	2.1753	1.40144	3.11457	1.78249	2.27806	2.1753	0.141275	0.31704	0.183456	0.228922	0.222715
5360	-960.3523	-1010.311	49.95876	0.03106575	0.138895	0.000566519	0.000566519	0.000576451	0.000576451	0.000553092	0.000553092	0.00056347	0.00056347	0.00111581	0.00111581	0.283349	0.00115549	0.00115549	0.00110867	0.00110867	0.00112947	0.00112947	0.000617241	0.000617241	0.000628181	0.000628181	0.159491	0.000613293	0.000613293	0.0006248	0.0006248	0.000863493	0.000863493	0.000878798	0.000878798	0.000894205	0.000894205	0.214079	0.000874068	0.000874068	0.000947324	0.000947324	0.000964115	0.000964115	0.000981017	0.000981017	0.000941264	0.000941264	0.239269	0.00100571	0.00279595	0.00459817	0.000359596	0.00224267	0.00995701	0.027199	0.0439603	0.00358308	0.0219348	2.48481e-06	0.00011013	0.000496831	0.000208972	0.000262421	1.41921	2.8448	1.57368	2.20151	2.41524	1.41921	2.8448	1.57368	2.20151	2.41524	0.143414	0.292368	0.164458	0.2211	0.246937
5370	-960.6696	-1009.538	48.86851	0.03805659	0.135855	0.000679639	0.000679639	0.000677647	0.000677647	0.000670487	0.000670487	0.000681732	0.000681732	0.00140809	0.00140809	0.288039	0.00142026	0.00142026	0.00140525	0.00140525	0.00142882	0.00142882	0.000939272	0.000939272	0.000950172	0.000950172	0.191574	0.000937377	0.000937377	0.000953098	0.000953098	0.00113107	0.00113107	0.00114419	0.00114419	0.00114084	0.00114084	0.228255	0.00114772	0.00114772	0.00121925	0.00121925	0.0012334	0.0012334	0.00122978	0.00122978	0.00121679	0.00121679	0.250177	0.000636726	0.00180459	0.00150617	0.000433672	0.00211806	0.00632697	0.0177261	0.0148383	0.004318	0.0207413	5.98645e-06	0.000244029	0.000743589	8.49455e-05	4.17715e-05	1.40337	2.94127	1.96198	2.36261	2.5468	1.40337	2.94127	1.96198	2.36261	2.5468	0.141274	0.299364	0.199134	0.237383	0.259975
5380	-963.9234	-1009.175	45.25139	0.03487793	0.11798	0.000537849	0.000537849	0.000540294	0.000540294	0.000529584	0.000529584	0.000538517	0.000538517	0.00130238	0.00130238	0.290961	0.00132033	0.00132033	0.00129416	0.00129416	0.00131599	0.00131599	0.000844408	0.000844408	0.00085217	0.00085217	0.189504	0.000839074	0.000839074	0.000853228	0.000853228	0.000935577	0.000935577	0.000944178	0.000944178	0.000948469	0.000948469	0.205802	0.00094535	0.00094535	0.0010552	0.0010552	0.0010649	0.0010649	0.00106974	0.00106974	0.00104854	0.00104854	0.236031	0.000892494	0.00181997	0.00228275	0.000255217	0.00194632	0.00884599	0.0178744	0.022318	0.00254568	0.0190916	1.16884e-05	0.000696662	0.000811708	0.000105418	0.000146389	1.21162	2.96087	1.9197	2.12696	2.39892	1.21162	2.96087	1.9197	2.12696	2.39892	0.122272	0.301426	0.196281	0.213349	0.244508
5390	-961.2168	-1008.548	47.33074	0.02919521	0.13538	0.00051466	0.00051466	0.000518817	0.000518817	0.000507328	0.000507328	0.00051586	0.00051586	0.00115832	0.00115832	0.311615	0.00118087	0.00118087	0.00115472	0.00115472	0.00117414	0.00117414	0.000622802	0.000622802	0.000629836	0.000629836	0.168901	0.000620863	0.000620863	0.000631305	0.000631305	0.000803899	0.000803899	0.000812979	0.000812979	0.000819546	0.000819546	0.213186	0.000814875	0.000814875	0.000816002	0.000816002	0.000825218	0.000825218	0.000831884	0.000831884	0.000813461	0.000813461	0.220035	0.000696122	0.00183343	0.00265604	0.000382615	0.00207093	0.0069131	0.0180042	0.0258732	0.00381157	0.0202892	4.77814e-06	0.00047165	0.000629837	0.000163382	0.000339359	1.38487	3.15207	1.69479	2.1876	2.22053	1.38487	3.15207	1.69479	2.1876	2.22053	0.139493	0.320951	0.173911	0.219688	0.226608
5400	-957.2788	-1006.439	49.16006	0.03574315	0.12837	0.000599296	0.000599296	0.000597425	0.000597425	0.00059086	0.00059086	0.000596328	0.000596328	0.00141663	0.00141663	0.308043	0.00142286	0.00142286	0.00140723	0.00140723	0.00142025	0.00142025	0.000893765	0.000893765	0.000900512	0.000900512	0.193741	0.000887836	0.000887836	0.000896052	0.000896052	0.00103931	0.00103931	0.00104715	0.00104715	0.00104388	0.00104388	0.222814	0.00104197	0.00104197	0.00117544	0.00117544	0.00118431	0.00118431	0.00118062	0.00118062	0.00116764	0.00116764	0.254331	0.000915662	0.00167748	0.00136013	0.000246168	0.0011739	0.00907353	0.0164981	0.0134188	0.00245564	0.0116028	1.06147e-05	0.000115775	0.000637411	7.58319e-05	0.000204447	1.31921	3.14191	1.98227	2.30506	2.60699	1.31921	3.14191	1.98227	2.30506	2.60699	0.133138	0.319377	0.200897	0.231159	0.263747
5410	-962.301	-1011.463	49.16163	0.02017689	0.133297	0.000344028	0.000344028	0.000348762	0.000348762	0.000341901	0.000341901	0.000346348	0.000346348	0.000882329	0.000882329	0.343692	0.000896854	0.000896854	0.000879211	0.000879211	0.000890647	0.000890647	0.000490577	0.000490577	0.000491885	0.000491885	0.193724	0.000488844	0.000488844	0.000495202	0.000495202	0.000533336	0.000533336	0.000534758	0.000534758	0.000542116	0.000542116	0.206465	0.000538364	0.000538364	0.000742171	0.000742171	0.00074415	0.00074415	0.000754389	0.000754389	0.000739548	0.000739548	0.291047	0.000547869	0.000815881	0.00220316	0.00019253	0.0014958	0.00544884	0.00809279	0.0215566	0.0019216	0.0147376	4.66408e-06	0.000213298	0.000627032	0.000100819	0.000320005	1.35301	3.47931	1.93451	2.10312	2.92662	1.35301	3.47931	1.93451	2.10312	2.92662	0.136059	0.35079	0.197657	0.210762	0.297007
5420	-960.472	-1011.372	50.89999	0.03733169	0.124155	0.000607876	0.000607876	0.000607767	0.000607767	0.000599929	0.000599929	0.000615411	0.000615411	0.00143655	0.00143655	0.299329	0.00145072	0.00145072	0.00143201	0.00143201	0.00146896	0.00146896	0.00112155	0.00112155	0.00113282	0.00113282	0.233652	0.00111801	0.00111801	0.00114686	0.00114686	0.000959317	0.000959317	0.000968954	0.000968954	0.00096878	0.00096878	0.197277	0.000980965	0.000980965	0.0010038	0.0010038	0.00101389	0.00101389	0.0010137	0.0010137	0.00100063	0.00100063	0.211752	0.0008076	0.00182023	0.00180201	0.000489176	0.00308237	0.0080113	0.0178769	0.0177012	0.00486795	0.029902	3.26516e-06	0.000304278	0.000461927	0.000196911	6.93073e-05	1.27936	3.05378	2.38417	2.0393	2.13387	1.27936	3.05378	2.38417	2.0393	2.13387	0.129017	0.310906	0.242691	0.205033	0.219817
5430	-961.5688	-1011.487	49.91785	0.04221191	0.124233	0.00068375	0.00068375	0.000684895	0.000684895	0.000674316	0.000674316	0.00068774	0.00068774	0.00170049	0.00170049	0.308379	0.00170171	0.00170171	0.00167543	0.00167543	0.00170878	0.00170878	0.00104754	0.00104754	0.00104654	0.00104654	0.190285	0.0010321	0.0010321	0.00105264	0.00105264	0.00126832	0.00126832	0.00126711	0.00126711	0.00126924	0.00126924	0.226833	0.00127451	0.00127451	0.00132689	0.00132689	0.00132563	0.00132563	0.00132784	0.00132784	0.00130734	0.00130734	0.242032	0.00172531	0.00162829	0.00179835	0.000226067	0.00222124	0.0169605	0.016022	0.0176658	0.00225557	0.0217297	6.22341e-06	0.00022301	0.000445386	0.000377386	0.000166955	1.27508	3.16811	1.95162	2.36296	2.47207	1.27508	3.16811	1.95162	2.36296	2.47207	0.129694	0.321952	0.198643	0.236991	0.252607
5440	-960.1568	-1010.527	50.37038	0.02493845	0.133269	0.000428234	0.000428234	0.000440409	0.000440409	0.000424492	0.000424492	0.00042963	0.00042963	0.00102452	0.00102452	0.322092	0.00105901	0.00105901	0.00102074	0.00102074	0.0010331	0.0010331	0.000538999	0.000538999	0.000541744	0.000541744	0.174269	0.000537009	0.000537009	0.000543509	0.000543509	0.000715631	0.000715631	0.000719275	0.000719275	0.000739724	0.000739724	0.223016	0.000721619	0.000721619	0.000875296	0.000875296	0.000879753	0.000879753	0.000904764	0.000904764	0.000872065	0.000872065	0.276075	0.000832069	0.00134553	0.00422675	0.000459854	0.00167583	0.00825203	0.0132767	0.0405534	0.00457749	0.0164821	1.17174e-05	0.000269248	0.0003352	0.00018328	0.000118728	1.35549	3.25944	1.71478	2.27673	2.78469	1.35549	3.25944	1.71478	2.27673	2.78469	0.136714	0.330367	0.178592	0.228808	0.283138
5450	-959.7094	-1010.945	51.23552	0.0398649	0.120828	0.000630917	0.000630917	0.00064072	0.00064072	0.000624678	0.000624678	0.000626697	0.000626697	0.0016659	0.0016659	0.322935	0.00170208	0.00170208	0.00165946	0.00165946	0.00166483	0.00166483	0.000881787	0.000881787	0.000887156	0.000887156	0.173591	0.000878383	0.000878383	0.000881221	0.000881221	0.00105029	0.00105029	0.00105669	0.00105669	0.00107311	0.00107311	0.201587	0.00104962	0.00104962	0.00132151	0.00132151	0.00132955	0.00132955	0.00135021	0.00135021	0.00131641	0.00131641	0.254462	0.000840521	0.00145445	0.00303084	0.00045121	0.000775768	0.00833516	0.014336	0.0294168	0.00449183	0.00769796	7.75435e-06	0.000107231	0.000339991	0.000202556	6.43618e-05	1.24796	3.31522	1.7548	2.09014	2.62987	1.24796	3.31522	1.7548	2.09014	2.62987	0.125874	0.33632	0.180648	0.210047	0.265097
5460	-955.6031	-1007.131	51.5282	0.03120929	0.128641	0.000521541	0.000521541	0.000527255	0.000527255	0.000517533	0.000517533	0.000521554	0.000521554	0.00127403	0.00127403	0.318537	0.00129675	0.00129675	0.00127284	0.00127284	0.00128273	0.00128273	0.000846253	0.000846253	0.000852009	0.000852009	0.213901	0.000845462	0.000845462	0.00085203	0.00085203	0.00086119	0.00086119	0.000867047	0.000867047	0.000876547	0.000876547	0.213663	0.000867068	0.000867068	0.00100509	0.00100509	0.00101192	0.00101192	0.00102301	0.00102301	0.00100415	0.00100415	0.251301	0.000526817	0.0012106	0.00231949	0.000432871	0.00121306	0.00524056	0.0119612	0.0226691	0.00431005	0.0119852	3.76249e-06	0.000165023	0.000616039	0.000158991	7.27639e-05	1.3209	3.24866	2.15787	2.19595	2.56288	1.3209	3.24866	2.15787	2.19595	2.56288	0.132817	0.32879	0.220692	0.220606	0.259389
5470	-959.1073	-1011.162	52.05418	0.03166789	0.117066	0.000483941	0.000483941	0.0004901	0.0004901	0.00047741	0.00047741	0.000484864	0.000484864	0.00126229	0.00126229	0.312258	0.00129274	0.00129274	0.00125927	0.00125927	0.00127893	0.00127893	0.000845099	0.000845099	0.000854606	0.000854606	0.211716	0.000843073	0.000843073	0.000856236	0.000856236	0.00088688	0.00088688	0.000896857	0.000896857	0.000908271	0.000908271	0.21643	0.000898568	0.000898568	0.000984032	0.000984032	0.000995102	0.000995102	0.00100777	0.00100777	0.000981673	0.000981673	0.243888	0.000535295	0.00166624	0.00296013	0.000294265	0.00186017	0.00532445	0.0163893	0.0287503	0.00293402	0.018262	4.40478e-06	0.000239981	0.000455499	0.000138479	0.000148758	1.2025	3.17185	2.12354	2.22852	2.47264	1.2025	3.17185	2.12354	2.22852	2.47264	0.120938	0.322445	0.218514	0.223611	0.251825
5480	-958.8361	-1009.096	50.25983	0.03170546	0.118045	0.000483019	0.000483019	0.00048876	0.00048876	0.000480876	0.000480876	0.000484565	0.000484565	0.00132888	0.00132888	0.324587	0.00134431	0.00134431	0.00132262	0.00132262	0.00133277	0.00133277	0.000725736	0.000725736	0.000725537	0.000725537	0.179372	0.000722317	0.000722317	0.000727859	0.000727859	0.00091235	0.00091235	0.000912099	0.000912099	0.000922939	0.000922939	0.221858	0.000915018	0.000915018	0.00108604	0.00108604	0.00108574	0.00108574	0.00109865	0.00109865	0.00108093	0.00108093	0.266121	0.000901757	0.00087403	0.00207289	0.000426412	0.00119684	0.00893698	0.00866457	0.0203079	0.00424602	0.0118269	9.5869e-06	0.000161669	0.000717428	0.000194475	0.000150872	1.20821	3.3231	1.81483	2.28149	2.71584	1.20821	3.3231	1.81483	2.28149	2.71584	0.121919	0.335244	0.185175	0.229182	0.274823
5490	-960.666	-1013.156	52.48949	0.02927351	0.138514	0.000533958	0.000533958	0.000539986	0.000539986	0.000519255	0.000519255	0.000531517	0.000531517	0.00107206	0.00107206	0.290841	0.00110871	0.00110871	0.00106615	0.00106615	0.00109132	0.00109132	0.000585888	0.000585888	0.000599156	0.000599156	0.160741	0.000582657	0.000582657	0.000596416	0.000596416	0.000766711	0.000766711	0.000784073	0.000784073	0.000792923	0.000792923	0.202275	0.000780488	0.000780488	0.000831284	0.000831284	0.000850108	0.000850108	0.000859704	0.000859704	0.000826699	0.000826699	0.22449	0.0010236	0.00331125	0.00447743	0.000466396	0.00283888	0.0101323	0.0320512	0.0428555	0.00464231	0.0276051	5.68071e-06	0.000177886	0.000503226	0.00015282	0.000174243	1.41246	2.90009	1.58492	2.07407	2.24875	1.41246	2.90009	1.58492	2.07407	2.24875	0.142764	0.299518	0.165469	0.208523	0.231225
5500	-961.1923	-1011.126	49.9341	0.02040149	0.13569	0.000358328	0.000358328	0.0003545	0.0003545	0.00035025	0.00035025	0.000354852	0.000354852	0.000737396	0.000737396	0.287334	0.000740023	0.000740023	0.000731152	0.000731152	0.000740757	0.000740757	0.000529901	0.000529901	0.000537532	0.000537532	0.204275	0.000525414	0.000525414	0.000532316	0.000532316	0.000593639	0.000593639	0.000602188	0.000602188	0.000595754	0.000595754	0.226103	0.000596345	0.000596345	0.000656785	0.000656785	0.000666243	0.000666243	0.000659124	0.000659124	0.000651223	0.000651223	0.25344	0.0011209	0.00257713	0.00148117	0.000264661	0.00158187	0.0110847	0.0251238	0.0145955	0.00263962	0.0155723	1.00659e-05	0.000194924	0.000709146	0.00022343	0.000166014	1.36981	2.85948	2.05486	2.30202	2.54689	1.36981	2.85948	2.05486	2.30202	2.54689	0.138526	0.293232	0.208525	0.230878	0.258706
5510	-955.3983	-1007.456	52.05785	0.04628963	0.138202	0.000845694	0.000845694	0.000847816	0.000847816	0.000837092	0.000837092	0.000843516	0.000843516	0.00188053	0.00188053	0.312626	0.00190147	0.00190147	0.00187742	0.00187742	0.00189183	0.00189183	0.00105796	0.00105796	0.00106707	0.00106707	0.176321	0.00105622	0.00105622	0.00106432	0.00106432	0.00126275	0.00126275	0.00127362	0.00127362	0.00127682	0.00127682	0.20779	0.00127034	0.00127034	0.00153495	0.00153495	0.00154816	0.00154816	0.00155205	0.00155205	0.00153242	0.00153242	0.254519	0.000604972	0.00147109	0.00172572	0.000438978	0.0012098	0.00601334	0.0144977	0.0169644	0.0043706	0.0119534	7.36345e-06	0.000169199	0.000410918	0.00015149	0.000164918	1.44038	3.23047	1.81743	2.16923	2.63682	1.44038	3.23047	1.81743	2.16923	2.63682	0.14495	0.327728	0.184812	0.217957	0.266854
5520	-959.3575	-1007.922	48.56408	0.02640767	0.140776	0.000477453	0.000477453	0.000481151	0.000481151	0.000474048	0.000474048	0.000476515	0.000476515	0.00115385	0.00115385	0.34043	0.00116317	0.00116317	0.00114599	0.00114599	0.00115196	0.00115196	0.000587174	0.000587174	0.000587364	0.000587364	0.17458	0.000583175	0.000583175	0.00058621	0.00058621	0.000738115	0.000738115	0.000738354	0.000738354	0.000744072	0.000744072	0.216219	0.000736904	0.000736904	0.000953345	0.000953345	0.000953653	0.000953653	0.000961039	0.000961039	0.000946851	0.000946851	0.28072	0.000881786	0.000914388	0.00169599	0.000194679	0.00071619	0.00874079	0.00906102	0.0166771	0.00194301	0.00711098	1.6274e-05	0.000249993	0.000324123	8.70263e-05	0.000149381	1.4333	3.46496	1.76325	2.21652	2.86284	1.4333	3.46496	1.76325	2.21652	2.86284	0.144594	0.34966	0.179268	0.222134	0.28835
5530	-961.0413	-1010.141	49.09973	0.04378201	0.120747	0.000693534	0.000693534	0.000693248	0.000693248	0.000686565	0.000686565	0.000694012	0.000694012	0.00178359	0.00178359	0.312745	0.0017892	0.0017892	0.00177195	0.00177195	0.00179117	0.00179117	0.00111643	0.00111643	0.00112041	0.00112041	0.19568	0.00110915	0.00110915	0.00112118	0.00112118	0.00127887	0.00127887	0.00128342	0.00128342	0.00128289	0.00128289	0.22199	0.0012843	0.0012843	0.00155997	0.00155997	0.00156553	0.00156553	0.00156488	0.00156488	0.0015498	0.0015498	0.273723	0.00108133	0.00144137	0.00139946	0.000421922	0.00151116	0.0106977	0.0142089	0.0138014	0.0042015	0.0148867	7.02854e-06	0.000326654	0.000794454	0.00013719	0.000202642	1.24924	3.22417	2.01816	2.31179	2.81994	1.24924	3.22417	2.01816	2.31179	2.81994	0.126281	0.327017	0.204615	0.232249	0.286203
5540	-964.1048	-1012.753	48.64819	0.02432109	0.135095	0.000427396	0.000427396	0.000437055	0.000437055	0.00042093	0.00042093	0.000425643	0.000425643	0.000995955	0.000995955	0.324533	0.00103407	0.00103407	0.000995921	0.000995921	0.00100707	0.00100707	0.000628931	0.000628931	0.000638569	0.000638569	0.209569	0.000628909	0.000628909	0.00063595	0.00063595	0.000638801	0.000638801	0.00064859	0.00064859	0.000663249	0.000663249	0.205005	0.00064593	0.00064593	0.000784618	0.000784618	0.000796642	0.000796642	0.000814647	0.000814647	0.000784591	0.000784591	0.25462	0.000416484	0.00195537	0.00425965	0.000413012	0.0015372	0.00414757	0.0191787	0.0408561	0.00411313	0.0151392	2.14417e-06	0.000335294	0.00071931	0.000105692	7.01211e-05	1.37888	3.26243	2.06018	2.09251	2.57016	1.37888	3.26243	2.06018	2.09251	2.57016	0.138517	0.332599	0.214634	0.210198	0.260981
5550	-956.7092	-1008.824	52.11471	0.02566962	0.144912	0.000482554	0.000482554	0.000489516	0.000489516	0.000477311	0.000477311	0.000486743	0.000486743	0.00101804	0.00101804	0.312579	0.00104425	0.00104425	0.00101821	0.00101821	0.00103833	0.00103833	0.000499701	0.000499701	0.000505275	0.000505275	0.155642	0.000499785	0.000499785	0.000509661	0.000509661	0.000669685	0.000669685	0.000677155	0.000677155	0.000686925	0.000686925	0.203386	0.000683033	0.000683033	0.000779246	0.000779246	0.000787937	0.000787937	0.000799306	0.000799306	0.000779377	0.000779377	0.241336	0.000376211	0.0014958	0.0029602	0.000393084	0.0023768	0.00374801	0.0147376	0.028751	0.00391544	0.0232162	3.8436e-06	0.000157403	0.000533806	0.000167875	0.00017255	1.48173	3.16086	1.55149	2.07927	2.41944	1.48173	3.16086	1.55149	2.07927	2.41944	0.148785	0.320816	0.159671	0.208819	0.247628
5560	-962.4661	-1011.596	49.12981	0.02578986	0.135199	0.000451173	0.000451173	0.000453444	0.000453444	0.000447866	0.000447866	0.000451464	0.000451464	0.00111479	0.00111479	0.339741	0.00112989	0.00112989	0.00111599	0.00111599	0.00112495	0.00112495	0.000625542	0.000625542	0.000630838	0.000630838	0.191599	0.000626215	0.000626215	0.000631246	0.000631246	0.000780903	0.000780903	0.000787515	0.000787515	0.00079148	0.00079148	0.236242	0.000788024	0.000788024	0.000804595	0.000804595	0.000811407	0.000811407	0.000815492	0.000815492	0.00080546	0.00080546	0.245365	0.000173186	0.00102136	0.00152994	0.000280933	0.00108659	0.00172887	0.0101103	0.0150688	0.00280146	0.0107491	4.03833e-06	0.000367402	0.00022258	0.000260144	0.00020131	1.38539	3.45209	1.93707	2.41817	2.49153	1.38539	3.45209	1.93707	2.41817	2.49153	0.138807	0.348712	0.196626	0.242538	0.251839
